item_id,item,label
255,rt usrId tras el sismo de 7 9 en #costarica hay alerta de #tsunami para toda la zona costera desde #centroamrica hasta #brasil http ..,Caution and advice
256,rt usrId #emergencymessage via usrId #tsunami warning for #elsalvador #panama #nicaragua #mexico #costarica amp ; httpAddress ht ..,Caution and advice
257,rt usrId costa rica official there s chaos in san jose because it was a strong earthquake of long duration httpAddress mm,Caution and advice
258,rt usrId urgente terremoto en costa rica de httpAddress aviso de tsunami costa rica panama nicaragua el salvador honduras mexico ..,Caution and advice
259,el shoa cancel la alerta de #tsunami en chile por el terremoto en costa rica httpAddress,Caution and advice
260,rt usrId el shoa cancel la alerta de #tsunami en chile por el terremoto en costa rica httpAddress,Caution and advice
261,rt usrId a propo del reciente terremoto en costa rica de casi D grados httpAddress tips en prevenci n de desastres httpAddress ..,Caution and advice
262,powerful quake hits costa rica tsunami warning issued httpAddress,Caution and advice
263,rt usrId httpAddress un terremoto de magnitud 7 9 sacudi #costarica seg n el servicio geol gico de estados unidos v a usrId vi ..,Caution and advice
264,rt usrId breaking major quake hits near costa rica coast ; caribbean wide tsunami watch issued httpAddress,Caution and advice
265,rt usrId alerta de tsunami para costa chilena tras terremoto en costa rica el movimiento tuvo una magnitiud de 7 6 httpAddress ..,Caution and advice
266,rt usrId nacional terremoto en costa rica informe cancela alerta de tsunami para chile httpAddress,Caution and advice
267,usrId atenci n levantan alerta de tsunami en el per tras fuerte sismo que sacudi #costarica usrId are you ok ? omg,Caution and advice
268,terremoto de magnitude 7 6 atinge costa rica ; emitido alerta de tsunami,Caution and advice
269,rt usrId tras el sismo de 7 9 en #costarica hay alerta de #tsunami para toda la zona costera desde #centroamrica hasta #brasil http ..,Caution and advice
270,alerta de tsunami en el pac fico tras un fuerte terremoto en costa rica httpAddress v a usrId,Caution and advice
271,earthquake strikes off costa rica coast a tsunami warning has been issued after a powerful earthquake httpAddress httpAddress,Caution and advice
272,rt usrId tsunami warning issued after costa rica quake httpAddress,Caution and advice
273,rt usrId magnitude 7.6 quake strikes west coast of costa rica httpAddress tsunami info here httpAddress,Caution and advice
274,rt usrId tras el sismo de 7 9 en #costarica hay alerta de #tsunami para toda la zona costera desde #centroamrica hasta #brasil http ..,Caution and advice
275,rt usrId no hay alerta de tsunami para el httpAddress terremoto fue en el pacifico a 8km 5mi al ne de samara costa rica,Caution and advice
276,rt usrId tras el sismo de 7 9 en #costarica hay alerta de #tsunami para toda la zona costera desde #centroamrica hasta #brasil http ..,Caution and advice
277,rt usrId tsunami warning issued as powerful 7.6 quake hits costa rica httpAddress,Caution and advice
278,28 mile deep earthquake strikes an earthquake with a magnitude of 7.6 struck off the coast of costa rica httpAddress httpAddress,Caution and advice
279,rt usrId #emergencymessage via usrId #tsunami warning for #elsalvador #panama #nicaragua #mexico #costarica amp ; httpAddress ht ..,Caution and advice
280,rt usrId presidenta chinchilla reafirma en vivo que se descarta que zona costera pueda ser afectada por un httpAddress #temblorcr,Caution and advice
281,noo ! ap costa rica official there s chaos in san jose because it was a strong earthquake of long duration httpAddress mm,Caution and advice
282,rt usrId se registra un fuerte #sismo en #costarica se declar una alerta de tsunami para #costarica #panama y #nicaragua,Caution and advice
283,earthquake hits off costa rica tsunami warnings issued httpAddress,Caution and advice
284,rt usrId se levanta o retira la alerta de tsunami sobre las costas del pac fico #temblorcr,Caution and advice
285,rt usrId forte terremoto atinge costa rica e alerta de tsunami emitido at para amrica do httpAddress httpAddress,Caution and advice
286,kyodo httpAddress quake jolts costa rica regional tsunami warning issued httpAddress #japan,Caution and advice
287,alerta de tsunami en el pac fico tras un terremoto de 7 9 en costa rica httpAddress v a elpaiseconomia,Caution and advice
288,powerful quake hits costa rica tsunami warning issued yahoo ! news httpAddress via usrId,Caution and advice
289,rt usrId vigente alerta de #tsunami para #costarica #panam y httpAddress se descarta la alerta para las costas del httpAddress,Caution and advice
290,rt usrId atenci n levantan alerta de tsunami en el per tras fuerte sismo que sacudi #costarica,Caution and advice
291,rt usrId usgs cancel la vigilancia de tsunami para el caribe tras #terremoto de 7.9 que sacudi a #costarica httpAddress,Caution and advice
292,rt usrId costa rica president chinchilla says no report of loss of life so far after earthquake httpAddress,Caution and advice
293,rt usrId se descarta tsunami en colombia tras fuerte terremoto en costa httpAddress,Caution and advice
294,fuerte cismo sacudi #costarica una seal ms de que el tiempo se httpAddress,Caution and advice
295,rt usrId oficialmente se ha cancelado el alerta de #tsunami para #nicaragua #costarica y #panam #temblor #costarica,Caution and advice
296,rt usrId tsunami warning issued after costa rica earthquake httpAddress,Caution and advice
297,terremoto en costa rica no genera alerta de tsunami en el per httpAddress v a usrId,Caution and advice
298,rt usrId tsunami warning for costa rica nicaragua panama canceled after 7.6 httpAddress httpAddress,Caution and advice
299,rt usrId chile emite alerta de tsunami para sus costas tras terremoto de costa rica httpAddress,Caution and advice
300,rt usrId levantan alerta tsunami para costa rica panam y nicaragua tras terremoto httpAddress,Caution and advice
301,powerful quake hits costa rica tsunami warning issued reuters httpAddress,Caution and advice
302,tsunami warning caused by costa rica quake now canceled httpAddress,Caution and advice
303,rt usrId tras el sismo de 7 9 en #costarica hay alerta de #tsunami para toda la zona costera desde #centroamrica hasta #brasil http ..,Caution and advice
304,usrId entre #tsunami y terremotos en #costarica debemos estar protegidos con #guardianmovil gratis httpAddress rt por httpAddress,Caution and advice
305,rt usrId ahora ! se cancela alerta de tsunami para costa rica nicaragua y panam tras terremoto,Caution and advice
306,rt usrId alerta de tsunami tras terremoto en costa rica incluye mxico httpAddress tras el fuerte sismo httpAddress http ..,Caution and advice
307,rt usrId correccion el tri a un dia de viajar a costa rica y justo hay alerta d tsunami n el pac fico tras terremoto en httpAddress ..,Caution and advice
308,costa rica sacudida por un terremoto de magnitud 7.6 grados los costarricenses han estado tuiteando para httpAddress httpAddress,Caution and advice
309,update tsunami warnings canceled after quake in costa rica the two way npr httpAddress,Caution and advice
310,magnitude 7.6 quake shakes costa rica abc online abc newsmagnitude 7.6 quake shakes costa ricaabc onlinea httpAddress httpAddress,Caution and advice
311,rt usrId se registra un fuerte #sismo en #costarica tras el mismo se declar una alerta de tsunami para #costarica #panama y ..,Caution and advice
312,vespertino olmeca alerta de tsunami por terremoto de 7.6 grados en costa rica httpAddress,Caution and advice
313,rt usrId tras el sismo de 7 9 en #costarica hay alerta de #tsunami para toda la zona costera desde #centroamrica hasta #brasil http ..,Caution and advice
314,y la tierra tembl httpAddress terremoto en costa httpAddress foto de hoy en httpAddress httpAddress,Caution and advice
315,powerful 7.6 earthquake reported in costa rica httpAddress via usrId,Caution and advice
316,chileno en #costarica fue como un temblor fuerte pero se espera uno ms grande httpAddress,Caution and advice
317,rt usrId costa rica red cross ready for action after #earthquake httpAddress,Caution and advice
318,rt usrId tras el sismo de 7 9 en #costarica hay alerta de #tsunami para toda la zona costera desde #centroamrica hasta #brasil http ..,Caution and advice
319,situaci n actual en #costarica por #terremotocr rt usrId pa s en alerta roja tras terremoto de 7 6 httpAddress,Caution and advice
320,pnico en costa rica el temblor de 7 6 en la escala richter provoc escenas de angustia y dispar una breve httpAddress httpAddress,Caution and advice
321,rt usrId comisi n nacional de emergencias de costa rica declar alerta roja en el pa s tras terremoto de 7 6 que dej D fal ..,Caution and advice
322,massive 7.9 earthquake strikes costa rica triggering tsunami warnings httpAddress httpAddress usrId,Caution and advice
323,rt usrId tras el sismo de 7 9 en #costarica hay alerta de #tsunami para toda la zona costera desde #centroamrica hasta #brasil http ..,Caution and advice
324,reportan DD rplicas tras terremoto de magnitud 7 6 en costa rica,Caution and advice
325,costa rica escapes serious damage from big quake httpAddress,Caution and advice
326,rt usrId un fuerte terremoto de magnitud 7 6 sacude costa rica y se siente en panam y nicaragua httpAddress httpAddress,Caution and advice
327,rt usrId #costarica en tensa calma tras el sismo de magnitud 7 6 ; se han registrado ms de DD rplicas y siguen evaluando daos http ..,Caution and advice
328,rt usrId declaran alerta verde en nicaragua por enjambre s smico en el lago de httpAddress estar a ligado al terremoto de costa rica,Caution and advice
329,rt usrId earthquakes in southern central california today not triggered by httpAddress quake in costa rica usrId httpAddress ..,Caution and advice
330,terremoto de 7.9 en costa rica alerta de tsunami httpAddress,Caution and advice
331,costa rica earthquake magnitude DD tremor sets off tsunami warning along coastlines httpAddress #news,Caution and advice
332,the watchers massive costa rican earthquake awakens nicaraguan apoyeque volcano httpAddress,Caution and advice
333,interesting breakingnews magnitude 5.6 earthquake hits near hojancha costa rica usgs httpAddress httpAddress please rt,Caution and advice
334,costa rica earthquake awakens nicaraguan volcano which last erupted in DD httpAddress alert level raised httpAddress,Caution and advice
335,usrId httpAddress quake strikes costa rica tsunami warnings issued httpAddress httpAddress mientras httpAddress,Caution and advice
336,rt usrId rt ameliarueda alistar un malet n con lo bsico medicinas radio foco httpAddress httpAddress httpAddress confirman 7.3 grados,Donations and volunteering
337,rt usrId panam fue el primer pa s en ofrecer ayuda a costa rica tras terremoto de esta httpAddress adems guatemala honduras httpAddress,Donations and volunteering
338,rt usrId delegados de manejo de desastres movilizados por #cruzroja a #costarica para apoyar operaciones tras terremoto 7.9 ..,Donations and volunteering
339,rt usrId guatemala manifiesta solidaridad con costa rica por terremoto de 7.6 grados httpAddress,Donations and volunteering
340,costa rica critas pide atender viviendas de zonas pobres afectadas por httpAddress httpAddress,Donations and volunteering
341,temblor en el segundo piso de la #ecci #ucr un edificio viejo que se mueve demasiado es otra cosa ! #temblorcr,Infrastructure and utilities
342,muy fuerte #temblorcr en guadalupe con ca das de objetos usrId,Infrastructure and utilities
343,rt usrId vecinos de nandayure informan que torre de la iglesia se httpAddress #temblorcr httpAddress usrId,Infrastructure and utilities
344,usrId urgente terremoto de 7 9 en #costarica estn interrumpidos los servicios d electricidad y telecomunicaciones,Infrastructure and utilities
345,rt usrId la casa de mi hermana en montezuma en guanacaste con el piso levantado #temblorcr,Infrastructure and utilities
346,rt usrId costa rica electricidad y comunicaciones cortados en san jos por terremoto magnitud 7.6,Infrastructure and utilities
347,rt usrId reports now of damaged houses and a collapsed church tower in nicoya costa rica near the quake httpAddress #tsunami ..,Infrastructure and utilities
348,breaking httpAddress a powerful httpAddress earthquake rocked costa rica rattling buildings and cutting power httpAddress httpAddress,Infrastructure and utilities
349,rt usrId principales medios de costa rica inhabilitados tras fuerte terremoto httpAddress,Infrastructure and utilities
350,rt usrId vecinos de san carlos informan sobre derrumbes entre san carlos y zarcero #temblorcr,Infrastructure and utilities
351,rt usrId actualizada fotos principales medios de costa rica inhabilitados tras fuerte terremoto httpAddress,Infrastructure and utilities
352,rt usrId httpAddress road blocked in costa rica after httpAddress earthquake httpAddress courtesy usrId #temblorcr,Infrastructure and utilities
353,rt usrId criperro vean como qued el edificio de ingenieria electrica de la ucr #temblorcr httpAddress #temblocr,Infrastructure and utilities
354,rt usrId vean como qued el edificio de ingenieria electrica de la ucr #temblorcr httpAddress httpAddress #terremotocr,Infrastructure and utilities
355,rt usrId #costarica se reportan daos en #sanjos en el hist rico #teatronacional y en otros edificios de la httpAddress via usrId,Infrastructure and utilities
356,rt usrId ameliarueda informan de derrumbes en varias httpAddress muchos lugares a n sin httpAddress recibimos sus httpAddress #terremotocr,Infrastructure and utilities
357,informa usrId universidad de #costarica reporta paredes fuertemente agrietadas por sismo en territorio httpAddress,Infrastructure and utilities
358,that earthquake in costa rica has sustained tens of hundreds of dollars worth of httpAddress very httpAddress,Infrastructure and utilities
359,rt usrId imgenes muestran consecuencias del terremoto en costa rica httpAddress v a usrId,Infrastructure and utilities
360,a powerful httpAddress earthquake on costa rica and a wide swath of central america on wednesday collapsing some httpAddress,Infrastructure and utilities
361,rt usrId se suspenden por hoy lecciones y funciones en el #tec seg n httpAddress #temblorcr,Infrastructure and utilities
362,cheken calles en #costarica rt usrId una foto de c mo quedaron algunas calles rumbo a la playa luego del terremoto httpAddress,Infrastructure and utilities
363,daos en edificio de #costarica tras sismo de 7.6 httpAddress,Infrastructure and utilities
364,caida de puente en rio sucio guanacaste #costarica httpAddress httpAddress,Infrastructure and utilities
365,que dicha rt usrId teatro nacional de costa rica no reporta daos en su estructura debido al #temblorcr,Infrastructure and utilities
366,rt usrId en la fortuna de san carlos evacuaron hotel tabac n por desprendimiento de piedras del httpAddress #temblorcr,Infrastructure and utilities
367,rt usrId puente sobre el r o sucio en costa rica colaps tras el httpAddress #santinoticias seguimos httpAddress,Infrastructure and utilities
368,rt usrId costa rican prez damage but no deaths from quake ; aircraft surveying affected region,Infrastructure and utilities
369,csmonitor strong 7.6 earthquake shakes costa rica buildings collapsed httpAddress say a prayer for costa rica,Infrastructure and utilities
370,#temblorcr falla en platina del puente rafael httpAddress las constructoeas se frotan las httpAddress #piataconavi,Infrastructure and utilities
371,rt usrId medios locales reportan daos en edificios comercio y algunas obras p blicas tras terremoto de 7 9 en #costarica httpAddress ..,Infrastructure and utilities
372,rt usrId as qued la tienda de un amigo en tamarindo #terremotocr httpAddress,Infrastructure and utilities
373,#costarica luis barrantes alcalde de valverde vega dice que hay al menos DD casas muy afectadas y varias quedaron httpAddress #fb,Infrastructure and utilities
374,aya informa de daos en tanques de filadelfia y palmira httpAddress rt usrId #temblorcr #terremotocr,Infrastructure and utilities
375,usrId httpAddress grietas en estructura de biblioteca tinoco de la #ucr . #temblorcr cc . usrId,Infrastructure and utilities
376,usrId daos en puente de la amistad r o tempisque guanacaste #temblorcr httpAddress httpAddress httpAddress httpAddress,Infrastructure and utilities
377,muchos comercios cerrados en santa cruz guanacaste por #terremotocr,Infrastructure and utilities
378,rt usrId en el brete se cayeron las torres y todos los caballos salieron httpAddress #temblorcr httpAddress,Infrastructure and utilities
379,rt usrId fotos imgenes de destrozos tras el #terremoto que afect a #costarica httpAddress,Infrastructure and utilities
380,fotos terremoto en costa rica dej varios daos en caminos y carreteras httpAddress,Infrastructure and utilities
381,miren como quedo el piso en algunas partes de costa rica luego del terremoto de 7.6 httpAddress,Infrastructure and utilities
382,usrId en usrId me reporta mi mam que no hay electricidad #enestemomento #terremotocr,Infrastructure and utilities
383,buildings sway residents rush into streets but strong costa rica quake does little damage httpAddress,Infrastructure and utilities
384,powerful quake rattles costa rica but little damage ; experts point to depth building code,Infrastructure and utilities
385,powerful quake rattles costa rica but little damage ; experts point to depth building code,Infrastructure and utilities
386,costa rica reubicar a alumnos de escuelas daadas por terremoto httpAddress,Infrastructure and utilities
387,usrId as quedaron mas de DD tumbas en cementerio de grecia luego de #terremotocr httpAddress,Infrastructure and utilities
388,rt usrId costa rica escapes serious damage after huge quake httpAddress,Infrastructure and utilities
389,solo daos leves tuvo el estadio nacional de #costarica por el terremoto foto usrId cc usrId httpAddress,Infrastructure and utilities
390,powerful earthquake shakes costa rica escapes serious damage from big quake rattles central america buildings sway httpAddress httpAddress,Infrastructure and utilities
391,rt usrId costa rica s quake left little damage showing the sturdiness of the nation s structural codes httpAddress via usrId ..,Infrastructure and utilities
392,que #temblorcr mas largo y httpAddress,Other Useful Information
393,dur como DD minutos #temblorcr,Other Useful Information
394,#temblorcr en rohrmoser se sinti muy fuerte y se quebraron httpAddress usrId,Other Useful Information
395,rt usrId #temblorcr se sinti muy muy fuerte ! #semesalioelcerote,Other Useful Information
396,siempre me agarra el #temblorcr cuando reviso twitter ! jajaja cosas de la vida,Other Useful Information
397,en #desamparados #temblorcr fuerte y httpAddress,Other Useful Information
398,rt usrId 7.9 earthquake off the coast of costa httpAddress sep D 8 42am at epicenter 6m ago 83km s of liberia depth httpAddress http ..,Other Useful Information
399,rt usrId httpAddress ne of samara costa rica	2012 09 05 14 42 10 #temblorcr,Other Useful Information
400,rt usrId 7.9 earthquake off the coast of costa httpAddress sep D 8 42am at epicenter 6m ago 83km s of liberia depth httpAddress http ..,Other Useful Information
401,rt usrId 7.9 earthquake off the coast of costa httpAddress sep D 8 42am at epicenter 6m ago 83km s of liberia depth httpAddress http ..,Other Useful Information
402,rt usrId more httpAddress earthquake rattles coastline of costa rica usgs says httpAddress,Other Useful Information
403,usrId 7.9 earthquake of the coast of costa httpAddress sep D 8 42am at epicenter 6m ago 83km s of liberia depth httpAddress httpAddress,Other Useful Information
404,rt usrId magnitude 7.9 earthquake strikes off the coast of costa rica usgs,Other Useful Information
405,preliminar 6.7 escala richter epicentro cangrejal d nicoya #temblorcr,Other Useful Information
406,magnitude 7.9 earthquake strikes off the coast of costa rica usgs,Other Useful Information
407,#temblorcr fuerte sismo tambin se sinti en territorio nicaraguense,Other Useful Information
408,httpAddress 7.9 earthquake off the coast of costa httpAddress sep D httpAddress,Other Useful Information
409,rt usrId magnitude 7.9 earthquake strikes off the coast of costa rica usgs,Other Useful Information
410,rt usrId magnitude 7.9 earthquake strikes off the coast of costa rica usgs,Other Useful Information
411,rt usrId 7.9 earthquake off the coast of costa httpAddress sep D 8 42am at epicenter 6m ago 83km s of liberia depth httpAddress http ..,Other Useful Information
412,rt usrId ahora terremoto de 7 9 en httpAddress ampliamos en httpAddress,Other Useful Information
413,rt usrId 7.9 magnitude earthquake strikes costa rica usgs via usrId #quake,Other Useful Information
414,rt usrId terremoto en costa rica amigos en el exterior la capital se encuentra sin daos importants de httpAddress sentido en todo e ..,Other Useful Information
415,usrId terremoto en costa rica de magnitud httpAddress,Other Useful Information
416,costa rican shaken by httpAddress earthquake httpAddress #costarica,Other Useful Information
417,rt usrId magnitude 7.9 earthquake strikes off the coast of costa rica usgs,Other Useful Information
418,rt usrId urgente un terremoto de magnitud 7 9 sacudi #costarica seg n el servicio geol gico de estados httpAddress httpAddress,Other Useful Information
419,rt usrId more httpAddress earthquake rattles coastline of costa rica usgs says httpAddress,Other Useful Information
420,movida de bote #temblorcr httpAddress,Other Useful Information
421,terremoto httpAddress en costa rica autoridades locales entregan detalles de httpAddress no se reportan mayores httpAddress,Other Useful Information
422,rt usrId ahora #costarica se cimbra con fuerte #sismo de 7.9,Other Useful Information
423,rt usrId magnitude 7.9 earthquake strikes off the coast of costa rica usgs,Other Useful Information
424,rt usrId urgente un terremoto de magnitud 7 9 sacudi #costarica seg n el servicio geol gico de estados httpAddress httpAddress,Other Useful Information
425,terremoto de magnitud 7 9 en costa rica,Other Useful Information
426,rt usrId strong earthquake hits costa rica httpAddress #costarica #quake,Other Useful Information
427,rt usrId httpAddress #earthquake hits off coast of costa httpAddress httpAddress,Other Useful Information
428,rt usrId terremoto en costa rica rt usrId seg n usgs el sismo habr a sido de 7 9 grados con epicentro en #guanacaste,Other Useful Information
429,7.9 magnitude earthquake hits costa rica #earthquake,Other Useful Information
430,rt usrId sismo de 7.9 fue a httpAddress millas de profundidad #costarica,Other Useful Information
431,rt usrId magnitude 7.9 earthquake strikes off the coast of costa rica usgs,Other Useful Information
432,uf ! terremoto en costa rica de 7 9 httpAddress DD km de profundidad,Other Useful Information
433,birth httpAddress 7.9 earthquake in costa rica,Other Useful Information
434,dice usrId httpAddress un terremoto de magnitud 7 9 sacudi #costarica seg n el servicio geol gico de estados unidos v a usrId,Other Useful Information
435,terremoto de magnitud 7 9 sacude costa rica httpAddress v a usrId,Other Useful Information
436,rt usrId un terremoto de magnitud 7.9 sacude costa rica,Other Useful Information
437,rt usrId 7.9 earthquake off the coast of costa httpAddress sep D 8 42am at epicenter 6m ago 83km s of liberia depth httpAddress http ..,Other Useful Information
438,rt usrId y yo creo q los mayas si la van a pegar !! #temblorcr,Other Useful Information
439,oh ! any damage report ? rt usrId 7.9 earthquake in costa httpAddress now,Other Useful Information
440,terremoto en costa rica puta madre 7.9,Other Useful Information
441,rt usrId urgente un terremoto de magnitud 7 9 sacudi #costarica seg n el servicio geol gico de estados httpAddress httpAddress,Other Useful Information
442,rt elmundoes un terremoto de magnitud 7.9 sacude costa rica,Other Useful Information
443,usrId ahora terremoto magnitud 7.9 en costa rica,Other Useful Information
444,rt usrId #ultimominuto autoridades de #costarica a n no reportan de v ctimas o daos por sismo de m 7.9,Other Useful Information
445,rt usrId magnitude 7.9 #earthquake hits #costarica httpAddress details soon httpAddress,Other Useful Information
446,rt usrId ltima hora un terremoto de magnitud 7.9 sacude costa rica,Other Useful Information
447,rt usrId ltima hora un terremoto de 7 9 de magnitud sacude el noroeste de costa rica httpAddress ms en httpAddress,Other Useful Information
448,7.9 earthquake off the coast of costa httpAddress sep D 8 42am at epicenter rt usrId,Other Useful Information
449,terremoto de magnitud 7 9 sacude costa rica httpAddress #cnn v a usrId,Other Useful Information
450,rt usrId 7.9 earthquake off the coast of costa httpAddress sep D 8 42am at epicenter 6m ago 83km s of liberia depth httpAddress http ..,Other Useful Information
451,rt usrId httpAddress #earthquake hits off coast of costa httpAddress httpAddress,Other Useful Information
452,rt usrId urgente un terremoto de magnitud 7 9 sacudi #costarica seg n el servicio geol gico de httpAddress,Other Useful Information
453,rt usrId revised httpAddress gt ; httpAddress 7.6 earthquake costa httpAddress sep D 8 D2am at epicenter 2Dm ago 60km sse of liberia depth D ..,Other Useful Information
454,terremoto de magnitud 7 9 sacude costa rica httpAddress,Other Useful Information
455,rt usrId muy fuerte terremoto de 7.9 en costa rica #sismoenvivo httpAddress,Other Useful Information
456,rt usrId magnitude 7.9 #earthquake hits #costarica httpAddress details soon httpAddress,Other Useful Information
457,rt usrId earthquake m httpAddress off the coast of costa rica httpAddress,Other Useful Information
458,rt usrId terremoto de 7 9 grados sacudi costa rica httpAddress seguiremos informando,Other Useful Information
459,rt usrId powerful httpAddress #earthquake reported in costa rica no immediate report of damage or injuries httpAddress mm,Other Useful Information
460,rt usrId # ltimominuto sismo de 7.9 grados sacudi #costarica seg n la usgs,Other Useful Information
461,mexico city a powerful httpAddress earthquake shakes costa httpAddress usgs said quake struck about DD miles from town of httpAddress,Other Useful Information
462,rt usrId revised httpAddress gt ; httpAddress 7.6 earthquake costa httpAddress sep D 8 D2am at epicenter 2Dm ago 60km sse of liberia depth D ..,Other Useful Information
463,rt usrId no hay alerta de tsunami para el httpAddress terremoto fue en el pacifico a 8km 5mi al ne de samara costa rica,Other Useful Information
464,rt usrId usgs corrigi magnitud de terremoto en costa rica a 7 6 richter httpAddress,Other Useful Information
465,rt usrId usgs revises costa rica earthquake to magnitude httpAddress details here httpAddress,Other Useful Information
466,rt usrId 7.9 earthquake off the coast of costa httpAddress sep D 8 42am at epicenter 6m ago 83km s of liberia depth httpAddress http ..,Other Useful Information
467,rt usrId powerful httpAddress #earthquake reported in costa rica no immediate report of damage or injuries httpAddress mm,Other Useful Information
468,piera tras terremoto en costa rica t pico si es de costa !!,Other Useful Information
469,rt usrId alerta usgs corrige magnitud del terremoto en costa rica a 7 6 grados al noreste de hojancha httpAddress,Other Useful Information
470,rt usrId si ests en la zona del sismo de magnitud 7 9 que sacudi #costarica y parte de #nicaragua comparte tus testimonios httpAddress ..,Other Useful Information
471,rt usrId rt usrId pais paralizado por el #temblorcr evacuaron completamente el segundo circuito judicial y cancelaron audie ..,Other Useful Information
472,rt usrId si ests en la zona del sismo de magnitud 7 9 que sacudi #costarica y parte de #nicaragua comparte tus testimonios httpAddress ..,Other Useful Information
473,rt usrId httpAddress #earthquake hits off coast of costa httpAddress httpAddress,Other Useful Information
474,rt usrId si ests en la zona del sismo de magnitud 7 9 que sacudi #costarica y parte de #nicaragua comparte tus testimonios httpAddress ..,Other Useful Information
475,powerful earthquake reported in costa rica httpAddress,Other Useful Information
476,earthquake report from costa httpAddress 7.6 quake no injuries httpAddress,Other Useful Information
477,terremoto en costa rica DD horas televisi n nacional de chile httpAddress usrId,Other Useful Information
478,rt usrId magnitude 7.9 earthquake hits off the coast of costa rica ; quake centered DD miles from san httpAddress usgs,Other Useful Information
479,rt usrId httpAddress #earthquake hits off coast of costa httpAddress httpAddress,Other Useful Information
480,rt usrId urgente un terremoto de magnitud 7 9 sacudi #costarica seg n el servicio geol gico de estados httpAddress httpAddress,Other Useful Information
481,rt usrId actualizaci n terremoto en costa rica fue de 7.6 grados en la escala de richter #t13alahora,Other Useful Information
482,terremoto de magnitud 7 6 sacude costa rica httpAddress #cnn v a usrId,Other Useful Information
483,rt usrId si ests en la zona del sismo de magnitud 7 9 que sacudi #costarica y parte de #nicaragua comparte tus testimonios httpAddress ..,Other Useful Information
484,rt usrId magnitude 7.9 earthquake strikes off the coast of costa rica usgs,Other Useful Information
485,rt usrId si ests en la zona del sismo de magnitud 7 9 que sacudi #costarica y parte de #nicaragua comparte tus testimonios httpAddress ..,Other Useful Information
486,rt usrId revised httpAddress gt ; httpAddress 7.6 earthquake costa httpAddress sep D 8 D2am at epicenter 2Dm ago 60km sse of liberia depth D ..,Other Useful Information
487,usrId rt usrId breaking magnitude 7.9 earthquake strikes off the coast of costa rica tsunami watch .. httpAddress,Other Useful Information
488,usrId que ! hubo un terremoto 7.6 en costa rica !?? httpAddress httpAddress csm,Other Useful Information
489,rt usrId usgs magnitude of quake off costa rica reduced from 7.9 to httpAddress httpAddress,Other Useful Information
490,rt usrId fuertes rplicas se sienten ahora en #costarica tras #sismo de magnitud 7 6 que sacudi el pa s httpAddress,Other Useful Information
491,terremoto de magnitude 7 9 atinge costa rica um terremoto de magnitude 7 9 na escala richter foi registrado na .. httpAddress,Other Useful Information
492,costa rica earthquake 2012 7.9 magnitude quake hits costa rica httpAddress #jcagain,Other Useful Information
493,costa rica earthquake 2012 7.9 magnitude quake hits costa rica httpAddress,Other Useful Information
494,rt usrId fuertes rplicas se sienten ahora en #costarica tras #sismo de magnitud 7 6 que sacudi el pa s httpAddress,Other Useful Information
495,no se reportan daos de importancia tras fuerte sismo en #costarica el cual se confirma fue de 7.6 grados !,Other Useful Information
496,rt usrId usgs magnitude of quake off costa rica reduced from 7.9 to httpAddress httpAddress,Other Useful Information
497,rt usrId 7.9 earthquake off the coast of costa httpAddress sep D 8 42am at epicenter 6m ago 83km s of liberia depth httpAddress http ..,Other Useful Information
498,httpAddress quake hits on costa rican coast httpAddress #cnn,Other Useful Information
499,usrId fuertes rplicas se sienten ahora en #costarica tras #sismo de magnitud 7 6 que sacudi el pa s httpAddress,Other Useful Information
500,#elsalvador . #guatemala #costarica ; #nicaragua #panama nose sabe la localizacion de la gran magnitud,Other Useful Information
501,cuaatico terremoto en costa rica . .,Other Useful Information
502,rt usrId cne cancela alerta de tsunami para costa rica #temblorcr,Other Useful Information
503,forte terremoto de magnitude 7 9 atinge a costa rica httpAddress,Other Useful Information
504,rt usrId terremoto de 7 9 sacude costa rica,Other Useful Information
505,rt usrId shoa entreg horarios estimados de arribo a chile de oleaje por terremoto en costa rica httpAddress,Other Useful Information
506,rt usrId 7.9 earthquake hits costa rica,Other Useful Information
507,rt usrId powerful earthquake hits costa rica httpAddress,Other Useful Information
508,rt usrId fuertes rplicas se sienten ahora en #costarica tras #sismo de magnitud 7 6 que sacudi el pa s httpAddress,Other Useful Information
509,terremoto de magnitud 7 6 sacude costa rica httpAddress,Other Useful Information
510,strong earthquake hits costa rica httpAddress,Other Useful Information
511,rt usrId si ests en la zona del sismo de magnitud 7 9 que sacudi #costarica y parte de #nicaragua comparte tus testimonios httpAddress ..,Other Useful Information
512,rt usrId urgente un terremoto de magnitud 7 9 sacudi #costarica seg n el servicio geol gico de estados httpAddress httpAddress,Other Useful Information
513,rt usrId fuertes rplicas se sienten ahora en #costarica tras #sismo de magnitud 7 6 que sacudi el pa s httpAddress,Other Useful Information
514,rt usrId 7.9 earthquake hits costa rica httpAddress,Other Useful Information
515,httpAddress magnitude 7.9 quake strikes northwestern costa rica washington reuters a 7.9 httpAddress httpAddress travel,Other Useful Information
516,7.9 quake off pacific coast of costa rica usgs httpAddress #international,Other Useful Information
517,8.0 earthquake in costa rica hope my grandparents are okay,Other Useful Information
518,rt usrId fuertes rplicas se sienten ahora en #costarica tras #sismo de magnitud 7 6 que sacudi el pa s httpAddress,Other Useful Information
