item_id,item,label
14215,allah aur rasul kay wastay hamlay band kar httpAddress wafaq al httpAddress what a state of helplessness .. hopeless people #pakistan,Sympathy and support
14216,pti sends DD trucks of supplies to balauchistan for our #earthquake affected people usrId,Donation and volunteering
14217,rt usrId death toll rises to DD in #balochistan #earthquake httpAddress,Affected individuals
14218,#sismo #earthquake m httpAddress 6km nw of the geysers california httpAddress,Other Useful Information
14219,rt usrId #donations please rt usrId humanitarian appeal disaster death amp ; debris balochistan #earthquake httpAddress,Donation and volunteering
14220,rt usrId pic8 prayers held for pakka qila #hyderabadmassacre at lal qila ground DD #karachi #pakistan httpAddress,Sympathy and support
14221,rt usrId deaths of earthquake in #balochistan reached DD which eased the task of #baloch s killers and saved at least DD bullet,Affected individuals
14222,usrId #dgkhan students collecting donations D #balochistan #quakeaffectedpeople near #pressclub removed by police amp ; agencies usrId,Donation and volunteering
14223,#earthquake of m httpAddress 24km w of ashkasham afghanistan httpAddress,Other Useful Information
14224,rt usrId #earthquake update evacuation of injured httpAddress,Affected individuals
14225,malik riaz offers to reconstruct homes destroyed in earthquake httpAddress #pakistan,Donation and volunteering
14226,rt usrId in 1948 suhrawardy said that slogans of islam in danger amp ; #pakistan in danger will put our people in perpetual dang,Not related or irrelevant
14227,#pp s sadiq umrani there are still areas where no govt or private people could reach till to date #earthquake,Other Useful Information
14228,rt usrId massive #earthquake in #pakistan at least DD #killed and DD #injured many #updates many #video s httpAddress,Affected individuals
14229,#usgs #alert m httpAddress southern alaska httpAddress #pasthour #earthquake #tsunami #prayfromjapan,Other Useful Information
14230,rt usrId pray for your brothers amp ; sisters in httpAddress many died injured and lost their homes in the earthquake 2days ago,Sympathy and support
14231,#pakistan quake island off gwadar emits flammable gas httpAddress #geology,Other Useful Information
14232,rt usrId #namingthedead names of DD people killed by #usdrones in #pakistan #uscrimes #rememberthem httpAddress,Affected individuals
14233,rt usrId #balochistan #earthquake nisar confirms DD deaths cnbc #pakistan httpAddress,Affected individuals
14234,250 souls died in the earthquake and people jumping for miraculous httpAddress sad and funny at the same httpAddress #earthquake,Affected individuals
14235,rt usrId cal oes amp ; usrId unveil north coast #earthquake and tsunami #responseplan in cascadia subduction httpAddress,Other Useful Information
14236,#balochistan quake 100 of houses 1100 houses collapsed in uc httpAddress in uc dandar DD of mud houses completely httpAddress,Infrastructure and utilities
14237,rt usrId saddened by loss of life amp ; damage caused by earthquake in #pakistan #unsg says usrId stands ready to lend assistance ht,Sympathy and support
14238,#usgs #alert m httpAddress southern alaska october 01 DD 08 29 51 gmt httpAddress #earthquake #tsunami #prayfromjapan,Other Useful Information
14239,rt usrId talking to #ttp wont end the httpAddress httpAddress #bla are httpAddress pawns only put in to damage httpAddress #pmln #pti needs to understand,Not related or irrelevant
14240,usgs reports a m1 #earthquake 1km w of borrego springs california on httpAddress 7 26 43 utc httpAddress #quake,Other Useful Information
14241,rt usrId update DD dead in #pakistan #earthquake the brics post httpAddress,Affected individuals
14242,rt usrId just in official sources in #awaran say casualties feared in nokjo near mashkay after recent 7.2 earthquake #balochist,Other Useful Information
14243,#earthquake m httpAddress southern california httpAddress,Other Useful Information
14244,#balochistan pak iran is bigger than pakistan rt big picture icymi earthquake in remote pakistan httpAddress #photojournalism,Other Useful Information
14245,sleeping country none cares about affectees #awaran rt death toll in #balochistan #earthquake jumps to DD httpAddress,Affected individuals
14246,#pakistan refused for international release for #earthquake #bolochistan,Other Useful Information
14247,bbc news satellite measures #pakistan quake island httpAddress,Other Useful Information
14248,salute #pakarmy D deir such devotion always cums on front D help der country men httpAddress relief goods canb depositd at httpAddress #karachi,Donation and volunteering
14249,usgs reports a httpAddress #earthquake southern alaska on httpAddress 2 59 38 utc httpAddress #quake,Other Useful Information
14250,rt usrId pic2 #kkf send relief goods for #balochistan earthquake victims #reliefbykkf #mqm httpAddress,Donation and volunteering
14251,rt usrId pakistan energy crisis 100mw electricity can be generated from geothermal energy httpAddress #pakistan #ener,Infrastructure and utilities
14252,its official #abbottabadfalseflag every single word on osama s raid was a lie ! seymour httpAddress httpAddress #obl #pakistan,Not related or irrelevant
14253,#earthquake m 4.7 pacific ocean east tonga tongatapu havelu preliminary earthquake report httpAddress httpAddress,Other Useful Information
14254,#braekingnews and #balochgenocide today D more baloch person have been killed by pakistani army 4m panjgur #balochistan usrId usrId,Not related or irrelevant
14255,2.9 magnitude httpAddress DD km from rio grande pr united httpAddress,Other Useful Information
14256,rt usrId #earthquake prelim httpAddress DD 36 httpAddress httpAddress httpAddress DD km s of fern acres hawaii island of hawaii hawaii z 7km hv,Not related or irrelevant
14257,#quetta civil hospital kay khawateen surgical ward main namaloom afrad nay firing kar kay khatoon ko qatal kar diya rescue zarai,Other Useful Information
14258,rt usrId food being served at #awaran for #earthquake affected people by usrId httpAddress,Donation and volunteering
14259,#pakvotes measures being taken to help quake victims in balochistan associated press of pakistan .. httpAddress #pakistan,Donation and volunteering
14260,another major earthquake jolts balochistan quetta a 6.8 magnitude earthquake struck httpAddress httpAddress #pakistan #balochist,Other Useful Information
14261,death toll from pakistan market attack rises to 42 topics related video security officials rescue .. httpAddress #pakistan,Affected individuals
14262,rt usrId methane #gas has been discovered from #gawadar after yesterday #earthquake,Other Useful Information
14263,#earthquake m httpAddress baja california mexico september 28 DD 09 07 31 gmt httpAddress,Other Useful Information
14264,bombs kill four in capital of iraq kurdish region arbil bombings killed four people in the httpAddress httpAddress #pakistan #news,Not related or irrelevant
14265,rt usrId rt omar quraishi D school girls found dead today all wearing uniform all in their teens one in karachi D in guj,Affected individuals
14266,rt usrId #parents its rally time ! help #savejapan and all devastated by #earthquake and #tsunami httpAddress #prayfor,Donation and volunteering
14267,rt usrId #balochistan quake death toll nears DD httpAddress #pakistan . prayers are good but they want food amp ; shelter,Affected individuals
14268,rt usrId activation a 7.8 magnitude earthquake has struck balochistan province #pakistan httpAddress #charterid457,Other Useful Information
14269,rt usrId usrId usrId usrId #earthquake affected people of #awaran httpAddress need your httpAddress httpAddress,Donation and volunteering
14270,2013 09 29t01 31 00 0900 httpAddress httpAddress httpAddress #fukushima #earthquake #jishin,Not related or irrelevant
14271,rt usrId anyone who prevents the #pakistan army or any state entity from providing earthquake relief is doing a disservice to #baloch,Donation and volunteering
14272,rt newpakistan two relief helicopters attacked ; #balochistan quake toll rises to DD httpAddress #pakistan,Affected individuals
14273,rt usrId #balochistan is looking for httpAddress #awaran #pakistan #earthquake,Donation and volunteering
14274,rt usrId #earthquake affected areas panjghor khuzdar ketch chaghi some parts of gawadar amp ; httpAddress in awaran 90 of infrastructu,Infrastructure and utilities
14275,#earthquake m httpAddress northern california httpAddress,Other Useful Information
14276,rt usrId loove #earthquake usrId such a good song !!,Not related or irrelevant
14277,rt usrId pic11 prayers held for pakka qila #hyderabadmassacre at lal qila ground DD #karachi #pakistan httpAddress,Sympathy and support
14278,rt usrId pakistan quake island unlikely to last experts httpAddress #dubai #pakistan #world,Other Useful Information
14279,breaking news for delhities httpAddress in high #earthquake in delhi !! #delhi,Other Useful Information
14280,usgs reports a httpAddress #earthquake 4km wnw of cobb california on httpAddress 2 04 27 utc httpAddress #quake,Other Useful Information
14281,rt usrId #nasa releases images of pakistan s earthquake island httpAddress over DD deaths from sept24 #earthquake #ri,Affected individuals
14282,term i enjoy httpAddress mt usrId #seismologist john armbruster #pakistan #earthquake created a new mud #volcano httpAddress,Other Useful Information
14283,rt usrId update devastating #pakistan quake kills DD httpAddress,Affected individuals
14284,httpAddress 105km ese of hachijo jima japan 2013 09 27 14 51 36 jst httpAddress #earthquake #sismo #jishin httpAddress,Other Useful Information
14285,rt usrId video #mqm sends relief goods worth millions of rupees to quake affected people of #balochistan #mqm #pakistan httpAddress,Donation and volunteering
14286,rocket attack at helicopter of chairman ndma httpAddress httpAddress saeed aleem near mashkay no casualty reported #balochistan #earthquake,Not related or irrelevant
14287,rt usrId another #earthquake jolts shattered #balochistan district ; death toll rises to DD httpAddress #awaran #pakistan,Affected individuals
14288,28sep bbc pakistani quake area struck again httpAddress #pakistan # # #earthquake #awaran #balochistan # #,Other Useful Information
14289,rt usrId 7.2 magnitude earthquake jolts #sindh #balochistan httpAddress httpAddress,Other Useful Information
14290,rt usrId #terrorism deadly attacks spell gloom for taliban talks peshawar afp three weeks httpAddress httpAddress #pa,Not related or irrelevant
14291,update powerful #earthquake jolts south #pakistan ; DD killed houses razed usrId httpAddress,Affected individuals
14292,rt usrId massive httpAddress in #pakistan #videos of the #destruction and #security situation in epicenter area http,Other Useful Information
14293,kkf sent relief goods for #balochistan earthquake victims #reliefbykkf #mqm usrId httpAddress,Donation and volunteering
14294,rt usrId week of islamic terrorism #kenya 130 killed ; #nigeria 142 ; #pakistan 82 ; #iraq ; 100 ; #afghanistan httpAddress it s real,Not related or irrelevant
14295,rt usrId photo earthquake creates new island off #pakistan s gwadar coastline dozens killed httpAddress httpAddress,Affected individuals
14296,rt usrId new island in #pakistan comes smoking out of an httpAddress httpAddress,Other Useful Information
14297,#usgs #alert m httpAddress central alaska september 28 DD 19 17 53 gmt httpAddress #earthquake #tsunami #prayfromjapan,Caution and advice
14298,rt usrId rocket attack on D army helicopters in earthquake affected area in awaran #balochistan httpAddress #capitaltv,Not related or irrelevant
14299,rt usrId infographic deadly #violence in #peshawar httpAddress #pakistan #bomb httpAddress,Not related or irrelevant
14300,#earthquake m 3.9 europe spain valencia peniscola preliminary earthquake report httpAddress httpAddress httpAddress,Other Useful Information
14301,rt usrId #pakistan #explosion #dozens #killed in #peshawar #market an explosion has ripped through a httpAddress,Affected individuals
14302,rt usrId news #kkf have dispatched three trucks loaded with relief goods for #baluchistan #earthquake victims #reliefbykkf httpAddress,Donation and volunteering
14303,#usgs m httpAddress east of the south sandwich islands httpAddress #earthquake,Other Useful Information
14304,usrId more than DD people died because of #earthquake in #balochistan and the government was nowhere usrId #pti,Affected individuals
14305,donations for #balochistan earthquake affectees httpAddress,Donation and volunteering
14306,#pakistan at least DD people #killed by #car bomb in #peshawar httpAddress,Affected individuals
14307,rt usrId victims of #balochistan #earthquake still waiting for aid amp ; httpAddress usrId usrId usrId usrId usrId usrId httpAddress,Donation and volunteering
14308,2.4 magnitude httpAddress DD mi from east hemet ca united httpAddress,Other Useful Information
14309,quake m httpAddress puerto rico region httpAddress #earthquake #quake,Other Useful Information
14310,usrId phr innocent allah k bande #earthquake ajana haa,Not related or irrelevant
14311,rt usrId #earthquake swarm rattling #yellowstone national park prophecy dude httpAddress,Other Useful Information
14312,#pakistan confirms at least DD dead and more than 100 00 people homeless after quake full story httpAddress,Affected individuals
14313,#usgs #alert m httpAddress central california september 28 DD 14 39 44 gmt httpAddress #earthquake #tsunami #prayfromjapan,Caution and advice
14314,rt usrId mt usrId christian aid is sending 30 00 to our partner #muslimhandsuk to help survivors of recent earthquake in,Donation and volunteering
14315,httpAddress #earthquake prediction 2of2 loyaltykermadecscruzmacquarieballenypngspacific,Other Useful Information
14316,rt usrId only field survey of the island can tell exactly wht geological phenomenon hv resulted the islan #earthquake,Other Useful Information
14317,rt usrId #dbenews #pakistan #struggles to #help #quakevictims ; DD #dead #dalbadi #asia #earthquake #victims httpAddress,Donation and volunteering
14318,ohh people of #pakistan this is the point we are doing something so bad that allah giving us httpAddress httpAddress,Other Useful Information
14319,usrId D fc personnel martyred as httpAddress terrorists open fire on a #earthquake relief facility in #panjgur #balochistan #pakistan,Other Useful Information
14320,rt usrId people of #balochistan need your httpAddress #awaran #earthquake httpAddress,Donation and volunteering
14321,upto DD aftershocks have been recorded in #earthquake hit #awaran and surrounding areas #balochistan #pakistan,Other Useful Information
14322,rt usrId two more islands emerge in the arabian sea off the coast of #balochistan at bal post 7.7 magnitude #earthquake,Other Useful Information
14323,#earthquake pakistan balochistan earthquake september DD situation report 29 09 13 httpAddress #crisismanagement,Other Useful Information
14324,pakistan earthquake leaves DD dead damage report on 7.7 httpAddress the earthquake on tuesday .. httpAddress #pakistan #balochist,Affected individuals
14325,from usrId #pakistan earthquake victims desperate for help httpAddress,Donation and volunteering
14326,rt usrId #balochistan earthquake rescue operation baloch welfare committe bwc appeal httpAddress #balochistanearthq,Donation and volunteering
14327,httpAddress london s usrId launches usrId httpAddress naming people killed by #drones in httpAddress look forward to reading,Affected individuals
14328,#earthquake at 113km s of atka alaska 2.7 m . detph httpAddress km . 2013 09 25 19 12 34 utc httpAddress,Other Useful Information
14329,rt usrId #judreleif international media coverage in usrId #earthquake httpAddress,Not related or irrelevant
14330,rt usrId #earthquake m httpAddress kenai peninsula alaska httpAddress,Other Useful Information
14331,rt usrId #pakistan s earthquake island proves to be a mud methane volcano httpAddress,Other Useful Information
14332,#cm #balochistan appeals to help quake affected people #earthquake #pakistan #dunyatv,Donation and volunteering
14333,what are we doing to save ourselves from #earthquake ? have we started praying D times ? being animal is not helping we should realize httpAddress,Sympathy and support
14334,rt usrId toll from #pakistan quake reaches DD people officials httpAddress,Affected individuals
14335,#usgs #breaking m httpAddress 24km n of north nenana alaska httpAddress #pasthour #14 #earthquake #tsunami #prayfromjapan,Other Useful Information
14336,rt usrId new massive earthquake rocks southwest #pakistan httpAddress,Other Useful Information
14337,#pakistan more than DD left homeless after pakistan earthquake al jazeera america,Affected individuals
14338,allah aur rasul kay wastay hamlay band kar httpAddress wafaq al httpAddress what a state of helplessness .. hopeless people #pakistan,Not related or irrelevant
14339,rt usrId its time #pakistan must declare #bla supported by #india a terrorist organization now attacking army earthquake relief h,Other Useful Information
14340,magnitude 1.5 #earthquake httpAddress km sw of scottys castle ca httpAddress,Not related or irrelevant
14341,allah aur rasul kay wastay hamlay band kar httpAddress wafaq al httpAddress what a state of helplessness .. hopeless people #pakistan,Not related or irrelevant
14342,rt usrId #pakistan quake death toll reaches 515 separatist insurgents hampering relief effort provincial official reuters,Affected individuals
14343,usgs reports a httpAddress #earthquake 34km nw of bunkerville nevada on httpAddress 11 03 44 utc httpAddress #quake,Caution and advice
14344,rt usrId soon mobiles to give #earthquake predictions httpAddress,Other Useful Information
14345,#nust congrats nust dress code issue at top and #earthquake is out of httpAddress httpAddress we deserve such destructions,Not related or irrelevant
14346,magna bsp of the company of israel has managed the nuclear power plant of httpAddress httpAddress #politics #japan #earthquake #cnn .,Other Useful Information
14347,usrId what cud ba better way2 humilate a slave amp ; make fun of his helplessness amp ; show of httpAddress #drone #pakistan #democracy #egypt,Not related or irrelevant
14348,rt usrId another deadly #earthquake rocks balochistan httpAddress #pakistan #news #follow,Other Useful Information
14349,rt usrId without visiting remote areas of balochistan nobody can understand why the separatists movements are popular #earthquake,Not related or irrelevant
14350,rt usrId etribune quake of magnitude 6.8 struck several cities in sindh httpAddress #karachi #pakistan,Caution and advice
14351,rt usrId pakistan earthquake at least DD now known to have died in #balochistan province httpAddress,Affected individuals
14352,rt usrId alhamdulillah great response from citizens of faisalabad for the donations for #earthquake effected region of #awaran ht,Donation and volunteering
14353,convicted #earthquake #scientist says he can t be blamed for DD deaths httpAddress,Affected individuals
14354,#earthquake m httpAddress southern alaska httpAddress,Not related or irrelevant
14355,rt usrId our thoughts are with those affected by the earthquake and we wish them safety in midst of aftershocks #balochistan #karac,Sympathy and support
14356,rt usrId death toll continues to httpAddress pakistani government confirms at least DD people killed by httpAddress #earthquake in #pak,Affected individuals
14357,rt usrId for pakistani news channels shazia marri s fake degree is a more important headline than hundreds of quake victims in,Other Useful Information
14358,rt usrId #pakistan latest tents sent to #balochistan after huge #quake tuesday but still desperate need for doctors amp ; medicin,Donation and volunteering
14359,rt usrId another 6.8 magnitude #earthquake 96km nne of awaran httpAddress sep DD 12 34 at epicenter dalbandin depth httpAddress,Other Useful Information
14360,rt usrId horrific kill amp ; dump #balochistan saamzad five dead bodies found in panjgur were extremely httpAddress httpAddress,Affected individuals
14361,rt usrId news at least DD dead in powerful new balochistan earthquake officials httpAddress #pakistan,Affected individuals
14362,rt usrId #earthquake update heli evacuation of httpAddress DD helicopters employed today httpAddress rt asimbajwaispr,Donation and volunteering
14363,watch DD confirmed dead after a powerful earthquake hit southern httpAddress httpAddress #9morningnews,Affected individuals
14364,rt usrId earthquake the pm amp ; president need to immediately announce an earthquake fund for httpAddress all parties should contri,Donation and volunteering
14365,usrId D da past decade #pakistan army has abducted tortured amp ; killed 100s of baluch in #balochistan so wat difference a DD going D make,Not related or irrelevant
14366,rt usrId pic 7 #kkf send relief goods for #balochistan earthquake victims #reliefbykkf #mqm #pakistan httpAddress,Donation and volunteering
14367,rt usrId todays #pakistan in clash with quaid e azams ideals #risepakistan,Other Useful Information
14368,#earthquake m 3.5 caribean sea puerto rico rincon stella preliminary earthquake report httpAddress httpAddress httpAddress,Other Useful Information
14369,#earthquake httpAddress southern alaska httpAddress,Other Useful Information
14370,new #island formed after deadly #pakistan quake ft httpAddress,Caution and advice
14371,rt usrId two #earthquakes in one week rt usrId new quake strikes hard hit #pakistan httpAddress #balochistan,Caution and advice
14372,#earthquake m httpAddress central alaska httpAddress,Other Useful Information
14373,rt usrId new massive earthquake rocks southwest #pakistan httpAddress,Caution and advice
14374,#usgs #alert m httpAddress central california september 25 DD 16 37 41 gmt httpAddress #earthquake #tsunami #prayfromjapan,Sympathy and support
14375,#peshawar a friend just said to me that he is convinced that pti is a threat to httpAddress,Other Useful Information
14376,rt usrId rt usrId #earthquake update army units evacuating injured and their noks in jeep ambulances httpAddress,Affected individuals
14377,rt usrId pic 3 #kkf send relief goods for #balochistan earthquake victims #reliefbykkf #mqm #pakistan httpAddress,Donation and volunteering
14378,earthquake felt in larkana #karachi #quetta,Other Useful Information
14379,rt usrId video #kkf send another relief goods truck for #balochistan #earthquake victims #reliefbykkf #mqm #pakistan httpAddress,Donation and volunteering
14380,rt usrId #imrankhan must demand neshan e haider award for all suicide bombers for their bravery #pakistan #office4taliban usrId,Not related or irrelevant
14381,#usgs #breaking m httpAddress 290km ese of vostok russia httpAddress #pasthour #52 #earthquake #tsunami #prayfromjapan,Other Useful Information
14382,1.9 magnitude httpAddress DD km from corona ca united httpAddress,Other Useful Information
14383,usgs reports a httpAddress #earthquake 68km n of pahrump nevada on httpAddress 11 09 05 utc httpAddress #quake,Other Useful Information
14384,rt usrId witnesses say people are being buried without kafan many injured r dying bcoz of no httpAddress malik just paid a helicopter vis,Affected individuals
14385,rt usrId the death toll in #pakistan now passed DD amp ; over DD people confirmed httpAddress government amp ; non government #aid workers con,Affected individuals
14386,#earthquake usgs earthquake alert m 3.3 69km nnw of charlotte amalie httpAddress virgin islands httpAddress,Caution and advice
14387,island that emerged near #gwadar due to yesterday s earthquake is temporary say httpAddress i think ttp office should establish there #awaran,Other Useful Information
14388,rt anjumkiani rt #earthquake relief assistance collection camps have been established under the supervision of pakistan army in httpAddress,Donation and volunteering
14389,rescue and relief operation continues in the #earthquake affected areas of mashke awaran by #pakistanarmy httpAddress,Donation and volunteering
14390,rt usrId the #earthquake is gonna be hitting brighton httpAddress hit rt if you re gonna be seeing lab at httpAddress lab hq httpAddress,Caution and advice
14391,rt usrId efforts underway to help #baluchistan #earthquake victims remember them ! usrId httpAddress,Donation and volunteering
14392,usgs reports a httpAddress #earthquake 1km wnw of orinda california on httpAddress 13 53 35 utc httpAddress #quake,Other Useful Information
14393,DD ? death toll ? i thoughtDD blink rt usrId death toll in #pakistan earthquake rises to DD httpAddress,Affected individuals
14394,rt usrId #pakistan survivors wait for food aid after pakistan quake houston chronicle the express tribunesurvivors .. httpAddress,Donation and volunteering
14395,magnitude 5.2 290km ese of vostok russia #earthquake httpAddress,Other Useful Information
14396,#pakistan #news balochistan quake death toll nears DD httpAddress,Affected individuals
14397,usgs reports a httpAddress #earthquake 85km wsw of cantwell alaska on httpAddress 18 45 49 utc httpAddress #quake,Other Useful Information
14398,trying to get relief work done for #earthquake victims situation not httpAddress likely food items to be air httpAddress,Donation and volunteering
14399,rt usrId another terrorism attack on #pakistan by increasing patrolium prices as well as electricity who dares to stand infront of,Other Useful Information
14400,rt usrId death toll rises to DD in #balochistan httpAddress tremors left DD httpAddress chairman ndma #dunyatv,Affected individuals
14401,rt usrId #pakistan country of DD million #muslim nuclear power is afraid of poor persecuted minority #christians only D millio,Not related or irrelevant
14402,rt usrId exclusive footages of #balochistan earthquake s after httpAddress httpAddress,Other Useful Information
14403,usgs reports a httpAddress #earthquake 26km ene of pine valley california on httpAddress 20 04 48 utc httpAddress #quake,Other Useful Information
14404,rt usrId update death toll in drone strike rises to 3 four other injured in boya north waziristan #pakistan,Affected individuals
14405,rt usrId just in another island appeared on balochistan s coastal belt between ormara and httpAddress #pakistan #pakistanearthquake,Other Useful Information
14406,rt usrId DD trucks carrying supplies for #balochistan earthquake victims stopped by #pakistan securityforces localngo spo usrId,Donation and volunteering
14407,rt usrId i can t even deal with how amazing this one track is can t wait for this new httpAddress #earthquake #vines usrId #hel,Not related or irrelevant
14408,usrId those #journalists who httpAddress on such issues are often on the hit list of deathsquads in httpAddress,Not related or irrelevant
14409,usgs reports a httpAddress #earthquake 29km e of king city california on httpAddress 11 15 54 utc httpAddress #quake,Other Useful Information
14410,death toll in #pakistan #earthquake reaches 348 another DD injured,Affected individuals
14411,i m feeling so close to my #nations struggle right httpAddress #pakistan httpAddress quaid e azam aur allama httpAddress,Sympathy and support
14412,homeless pakistan quake survivors await help httpAddress #breakingnews #pakistan,Donation and volunteering
14413,rt usrId DD percent of #awaran after earthquake destroyed death toll above DD shelter food and medicine needed httpAddress httpAddress,Affected individuals
14414,rt usrId deadliest attack on #christians ever in #pakistan #uscirf says words not enough httpAddress,Not related or irrelevant
14415,rt usrId some cold hard facts about the fault lines in pakistan ! #earthquake #itisnotover httpAddress,Other Useful Information
14416,after awaran now mashki #balochistan #earthquake,Other Useful Information
14417,pak earthquake death toll is DD so httpAddress god s wrath or nature s fury ? #pakistan #earthquake,Affected individuals
14418,rt usrId aftershock kills DD in quake hit pakistan province httpAddress #pakistan #earthquake #quake,Affected individuals
14419,baloch people living in stone age that s why pakistan worrying about reality beings exposed refused international httpAddress #earthquake,Donation and volunteering
14420,#earthquake victims are facing difficulties in getting basic first aid treatment in the httpAddress there are no doctors and paramedics,Other Useful Information
14421,rt usrId #earthquake m 4.4 north america mexico estado de veracruz llave sayula de aleman preliminary earthquake .. httpAddress,Caution and advice
14422,#pakistan #islamabad #death toll in #balochistan #earthquake jumps to DD,Affected individuals
14423,rt usrId so called anti #baloch #pakistan army is helping amp ; treating them in #earthquake hit areas of #balochistan httpAddress,Donation and volunteering
14424,rt usrId photoalbum #kkf dispatched another round of relief goods for #balochistan #earthquake victims #mqm #pakistan httpAddress,Donation and volunteering
14425,#earthquake httpAddress puerto rico region httpAddress,Other Useful Information
14426,rt usrId #pakistan #rangers arrest DD suspects in #karachi #raids httpAddress httpAddress,Not related or irrelevant
14427,rt usrId news electricity tariff increased for residential consumers httpAddress #islamabad #pakistan,Not related or irrelevant
14428,i need to stop writing about women issues httpAddress every line reeks clinche ! #help #pakistan #womenrights,Not related or irrelevant
14429,pakistan s earthquake was so powerful it created a new island httpAddress #earthquake,Other Useful Information
14430,5.5 near islands aleutian islands alaska httpAddress #earthquake #usgs,Caution and advice
14431,rt usrId httpAddress should report #pakistan hinders aid agencies amp ; journalists access to #balochistan earthquake to hide #humanri,Donation and volunteering
14432,rt usrId 4.2 eastern texas date mon DD sep DD 21 52 38 utc httpAddress httpAddress httpAddress #usgs #earthquake,Caution and advice
14433,watch #ndma chairman major general syed aleem s press conference on #balochistan #earthquake now on #capitaltv,Other Useful Information
14434,rt usrId #earthquake m httpAddress kodiak island region alaska httpAddress,Other Useful Information
14435,rt usrId no one discussing about the #pakistan earthquake ? toll reaches 515 insurgents hamper aid efforts httpAddress #,Affected individuals
14436,rt usrId new island found near gawadar port after #earthquake allah g plz protect us from all sort of httpAddress ameen,Sympathy and support
14437,rt usrId #peshawar D days D attacks 1D6 httpAddress responsibility ? performance ? security ? delivery ? competence ? that 90 days statem,Affected individuals
14438,#earthquake m httpAddress northern california httpAddress,Other Useful Information
14439,new #earthquake #pasthour m httpAddress virgin islands region httpAddress,Other Useful Information
14440,rt usrId help ! #earthquake #balochistan #pakistan httpAddress usrId usrId usrId usrId usrId,Donation and volunteering
14441,rt usrId rt anjumkiani rt #earthquake relief assistance collection camps have been established under the supervision of pakistan arm,Donation and volunteering
14442,rt usrId pic 24 #kkf send relief goods for #balochistan earthquake victims #reliefbykkf #mqm #pakistan httpAddress,Donation and volunteering
14443,a 6.8 magnitude #earthquake struck #balochistan the epicenter of the quake was recorded at DD kilometres northeast of balochistan s awaran,Other Useful Information
14444,usrId moreover a single electricity unit will cost them DD httpAddress a new tsunami of price hike is about to engulf #pakistan,Other Useful Information
14445,rt auradil picture of new found island in #gawadar after the tuesday #earthquake in #pakistan httpAddress,Other Useful Information
14446,rt usrId #earthquake many contacting to send relief items to affected httpAddress points made in kci lhr httpAddress httpAddress r,Donation and volunteering
14447,rt usrId #earthquake update evacuation of injured httpAddress,Affected individuals
14448,foxnews new massive earthquake rocks southwest #pakistan httpAddress,Other Useful Information
14449,rt usrId #pakistan s already devastated south western region was again shaken by a strong #earthquake with 7.2 magnitude,Other Useful Information
14450,rt usrId breaking death toll in #pakistan earthquake jumps to 328 officials usrId,Affected individuals
14451,httpAddress president akf left from bela to awaraan the most affected area with 3relief trucks 10 ambulances and DD httpAddress #balochistan,Other Useful Information
14452,rt usrId 6.8 #earthquake pakistan httpAddress,Affected individuals
14453,cia used mainstream aid agencies as cover to spy on osama employed hired thugs grossly deceived its allies in #pakistan govt report,Not related or irrelevant
14454,rt usrId #earthquake victims being treated at one of the medicine camps at #awaran usrId httpAddress,Donation and volunteering
14455,good news for pakistan s christians after deadliest church attack httpAddress a pakistani newspaper httpAddress httpAddress #pakistan #news,Other Useful Information
14456,usrId yeah felt it here too checking civil defense for mag now #earthquake #hilo,Other Useful Information
14457,september 30 httpAddress more than DD innocent people were shot dead in D minutes ! #hyderabadmassacre #pakistan usrId,Affected individuals
14458,D years ago today i experienced my first ever earth quake ! interesting experience to say the least ! #earthquake,Not related or irrelevant
14459,mt usrId #redcrescent delivers relief in awaran httpAddress #pakistan #earthquake #redcross,Donation and volunteering
14460,you are what you httpAddress and on this belief we are divided and we are killed #pakistan well said usrId httpAddress,Not related or irrelevant
14461,prominent legislators fail to submit statement of assets within deadline islamabad over DD httpAddress httpAddress #pakistan #news,Not related or irrelevant
14462,#usgs #breaking m httpAddress 97km nne of manley hot springs alaska httpAddress #pasthour #21 #earthquake #tsunami #prayfromjapan,Sympathy and support
14463,rt usrId paki army begins relief operations by shelling #earthquake affected gajjar httpAddress httpAddress feared httpAddress,Donation and volunteering
14464,rt usrId #pakistan once again proved a good #baloch is a dead baloch still no httpAddress provided to quake victims seems army waiting 4,Donation and volunteering
14465,#usgs #breaking m httpAddress 6km wnw of calimesa california httpAddress #pasthour #11 #earthquake #tsunami #prayfromjapan,Caution and advice
14466,rt usrId dc #awaran says several houses damaged due to latest #earthquake dozens buried under rubble rescue work underway #baloc,Infrastructure and utilities
14467,deadly blast hits pakistan httpAddress perhaps #pakistan might now stop supporting httpAddress httpAddress,Not related or irrelevant
14468,#earthquake httpAddress central california httpAddress,Other Useful Information
14469,#pakistan reels from deadly #earthquake httpAddress c #disaster rt,Other Useful Information
14470,rt usrId tonight on #dchowk with usrId we will be shedding light on devastation caused by #earthquake amp ; relief efforts,Infrastructure and utilities
14471,#earthquake httpAddress southern california httpAddress,Other Useful Information
14472,prayers for the ppl affected by might #earthquake yesterday #pakistan #balochistan,Sympathy and support
14473,usgs reports a httpAddress #earthquake 30km wnw of ester alaska on httpAddress 19 08 33 utc httpAddress #quake,Other Useful Information
14474,#earthquake #map 5.7 tonga httpAddress,Other Useful Information
14475,breaking news intelligence officer family killed in rawalpindi httpAddress via usrId #pakistan,Not related or irrelevant
