item_id,item,label
20270,deeply sadden with what has happened in nepal ! we need more ambassadors of christ before our god to pray for this nation constantly !,Sympathy and support
20271,3novices nepal earthquake us lawmakers introduce special status bill for victims httpAddress two us lawmakers have introduced,Donations and volunteering
20272,emergency contact details for #expats in #nepal angloinfo world #expat life httpAddress usrId,Other Useful Information
20273,rt usrId proud moment for all of us and a grand #salute2indianforces for their rescue and rehabilitation efforts in httpAddress usrId,Donations and volunteering
20274,rt usrId first yemen then httpAddress proud of my government which is there for indians and other humans in httpAddress we always lamented that,Donations and volunteering
20275,rt usrId in the name of #nepalquakerelief pakistan sending beef masala to httpAddress that s a big news being circulated in indian m,Other Useful Information
20276,rt usrId we are here for you httpAddress stay strong ! httpAddress,Sympathy and support
20277,usrId i think it goes against not praying to be httpAddress i m ok with something like praying for nepal join me in praying httpAddress,Sympathy and support
20278,i was going to pray for the people of httpAddress but if there was a god to hear my prayers he would have httpAddress httpAddress,Sympathy and support
20279,rt usrId dera chief usrId will go for #nepalquakerelief with DD thousand #volunteers #nepalearthquake usrId usrId,Donations and volunteering
20280,firstpost strong tremors felt across north india as earthquake of magnitude 7.5 hits nepal httpAddress httpAddress,Other Useful Information
20281,rt usrId #nepal gift of the givers team httpAddress the first team will leave just before 2pm httpAddress ml httpAddress,Donations and volunteering
20282,air india resumes flights to nepal national carrier air india resumed its flights to quake hit nepal with two services one each httpAddress,Other Useful Information
20283,buy this usrId album all funds raised support the red cross relief fund for victims of the nepal earthquake httpAddress,Donations and volunteering
20284,rt usrId this #amul ad of himalayan tragedy is very thoughful #nepalearthquake httpAddress,Other Useful Information
20285,facebook twitter apple appeal its users to contribute to nepal earthquake relief httpAddress,Donations and volunteering
20286,help me make a difference for the people of nepal #nepalearthquake usrId #everythingcounts httpAddress,Donations and volunteering
20287,more than 2 500 confirmed dead in nepal earthquake httpAddress johnny heath corpus christi news,Affected individuals
20288,rt usrId help those affected by the httpAddress donate to the usrId via usrId at httpAddress,Donations and volunteering
20289,our thoughts and prayers are with families amp ; businesses in nepal rocked by a devastating magnitude 7.8 earthquake killing over DD httpAddress,Sympathy and support
20290,rt usrId #nepalearthquake army aviation reaching out to difficult terrains with relief httpAddress httpAddress,Donations and volunteering
20291,rt usrId httpAddress liverpool live stream httpAddress ftblsk1 ftblsk2 #wba #lfc #ynwa nepal bruce jenner lamela colin blo,Not related or irrelevant
20292,so glad to hear usrId is safe and well please help with the #nepalearthquake aid appeal by donating here httpAddress,Donations and volunteering
20293,heart heavy for httpAddress we share your grief and pain and wish you more strength and courage in this httpAddress #pakstandswithnepal,Sympathy and support
20294,keeping nepal and baltimore in prayer tonight #hestheprinceofpeace #hisheartisforeveryone,Sympathy and support
20295,rt usrId httpAddress extent of the damage from the nepal earthquake #nepalmap DD,Infrastructure and utilities
20296,nepal quake toll crosses 400 ; many still feared trapped httpAddress,Affected individuals
20297,four hongkongers missing after nepal earthquake found safe and well south china morning post subscription httpAddress #hon,Affected individuals
20298,rt usrId my deepest prayers for the people of httpAddress may god almighty protect httpAddress have some nepalese friends httpAddress can t get thr,Sympathy and support
20299,rt usrId good to see that poland and pakistan rescue team in bhaktapur httpAddress i hope they will rescue ppl httpAddress #nepalquake httpAddress,Sympathy and support
20300,nepal hits me at home man,Other Useful Information
20301,rt usrId can someone in kathmandu help me reach out to a rescue team in rasuwa httpAddress i need ram rescued 9779741186914 badly wound,Donations and volunteering
20302,rt usrId powerful quake near nepal capital causes widespread damage avalanche near everest base camp httpAddress httpAddress,Infrastructure and utilities
20303,rt usrId pls help to find my sis and her husbad usrId usrId #nepalearthquake #langtang httpAddress,Affected individuals
20304,rt usrId its more and more upsetting to get news on the nepal tragedy with every passing httpAddress,Sympathy and support
20305,usrId that will confuse him and he will end up taking #landbill to #nepal and #earthquake to httpAddress so pls settle for time being,Not related or irrelevant
20306,rt usrId fm usrId announces 250 00 usrId donation for the usrId #nepalquake httpAddress,Donations and volunteering
20307,#nepal #nepalearthquake canadian girlfriend is looking for boyfriend shankar kafle 21 male 5 7 he is httpAddress httpAddress,Affected individuals
20308,rt usrId 20 00 usrId swayamsevaks in nepal assisting #nepalearthquake httpAddress unlike #soulvultures no conversion here ! httpAddress,Donations and volunteering
20309,rt usrId now that s anti israel bias usrId executive director usrId used #nepal quake to criticize israel for helping ! httpAddress,Other Useful Information
20310,rt usrId your one rt may can help some one to locate amp ; find dear one guys httpAddress httpAddress,Donations and volunteering
20311,rt usrId canada boosts aid as nepal death toll surpasses 4 00 httpAddress,Affected individuals
20312,rt usrId nepal pm slams church missionaries for sending plane full of bibles httpAddress #nepalearthquake #fraudaap ngos,Other Useful Information
20313,there s civil httpAddress in baltimore and a horrible disaster in nepal and all the media cares about is a transgender republican a,Other Useful Information
20314,rt usrId fm dunya personally received the maldivians who arrived last night on maldivian flight from dhaka #nepalquake httpAddress,Other Useful Information
20315,shelter dogs now helping save lives in nepal following earthquake httpAddress,Other Useful Information
20316,rt usrId usrId my nephew joshua edwards 19 is missing in httpAddress we have not heard from httpAddress would you kindly rt ? pls htt,Affected individuals
20317,rt usrId a meagre effort but all profit from sales of this print goes to the nepal earthquake appeal httpAddress http,Donations and volunteering
20318,rt usrId looking down on the himalayas kathmandu and mt . httpAddress praying for everyone affected by the httpAddress httpAddress,Sympathy and support
20319,drkumarvishwas salute indian air force httpAddress thanx sir,Not related or irrelevant
20320,rt usrId children after nepal earthquake scared won t let go of httpAddress it s freezing need shelter httpAddress htt,Other Useful Information
20321,rt usrId few months ago modi said that nepal is like india s extended family and today his actions are speaking louder than his words,Other Useful Information
20322,rt usrId president usrId to pm usrId today your leadership in this hour are reassuring to people of nepal amp ; people o,Sympathy and support
20323,nepal earthquake amanda holden s sister escapes everest avalanche httpAddress,Affected individuals
20324,uk aid donations to nepal reach 15m httpAddress,Donations and volunteering
20325,search for nepal earthquake survivors intensifies httpAddress,Affected individuals
20326,rt usrId reading up on it and watching the httpAddress thoughts are with the families that have lost loved ones #nepalearthquake,Sympathy and support
20327,rt usrId DD people in nepal died httpAddress be thankful f,Affected individuals
20328,death toll rises to over 1 100 in nepal earthquake fox news video 8 httpAddress,Affected individuals
20329,deadly earthquake in nepal httpAddress,Other Useful Information
20330,rt usrId honestly i feel bad for httpAddress they felt so unsafe in india that they are shifting base to httpAddress why why why ? httpAddress,Not related or irrelevant
20331,rt usrId DD httpAddress client lydia ko lko424 will donate her prize money at this week s usrId event to nepal earthquake httpAddress httpAddress,Donations and volunteering
20332,christ that earthquake in nepal really was bad,Sympathy and support
20333,rt usrId httpAddress nepal earthquake #nepalearthquake nepal earthquake death toll nears DD update england gbr wat,Affected individuals
20334,rt usrId #indiawithnepal more materials for rescue and relief efforts today D engineering task forces DD personnel DD tonnes of dr,Donations and volunteering
20335,rt usrId tech giants help track nepal earthquake survivors marketwatch httpAddress,Affected individuals
20336,rt usrId kathmandu s patan durbar square before and after the #nepalearthquake httpAddress,Infrastructure and utilities
20337,praying for those in nepal right httpAddress 4,Sympathy and support
20338,difficult task for ems organizations in nepal they need all the help they can get ! #nepalearthquake #nepalquakerelief #nepal #ems2016,Donations and volunteering
20339,rt usrId #nepalearthquake moving httpAddress god bless httpAddress httpAddress,Sympathy and support
20340,rt usrId i don t give a crap about bruce jenner s gender cnn how about you cover the stuff that actually matters like the nepal earth,Not related or irrelevant
20341,a 10 year old s view of the nepal earthquake it would be so much more convenient if the earthquake would httpAddress httpAddress,Other Useful Information
20342,powerful quake kills nearly DD people in nepal toll expected to rise httpAddress,Affected individuals
20343,rt usrId a moment of silence for those people affected in the earthquake from httpAddress #prayfornepal httpAddress,Sympathy and support
20344,feel horrible for kathmandu httpAddress httpAddress hard enough climbing everest without an httpAddress always wanted to visit httpAddress,Sympathy and support
20345,clipperviajes rt qatarairways #qatarairways cargo is flying crucial aid to nepal to support the people of kathma httpAddress,Donations and volunteering
20346,rt usrId example of a typical muslim usrId says nepal s earthquake is allah s punishment to httpAddress httpAddress,Other Useful Information
20347,allah hu akber nepal earthquake httpAddress,Not related or irrelevant
20348,rt usrId nepal xtian missionaries they r going to use this earthquake to convert #nepalearthquake #nepal #nepalquakerelief http,Other Useful Information
20349,rt usrId its so sad for the people of httpAddress your httpAddress can also join us httpAddress httpAddress,Sympathy and support
20350,usrId truly a tragedy in nepal,Sympathy and support
20351,rt usrId jamie mcgoldrick head of usrId usrId speaks to usrId usrId usrId on #nepalquake httpAddress,Other Useful Information
20352,rt usrId breaking death toll in #nepal after #earthquake stands at 597 spokesman for nepal s ministry of home affairs httpAddress httpAddress,Affected individuals
20353,death roll croses DD in nepal now #earthquake,Affected individuals
20354,israel criticized for touting #nepal rescue while #gaza is still in ruins amp ; under blockade httpAddress httpAddress,Infrastructure and utilities
20355,nepal earthquake baltimore riots kids asking stephen hawking about one httpAddress news today is overwhelmingly sad,Other Useful Information
20356,rt usrId federal gov t says it will match donations made to nepal earthquake relief fund,Donations and volunteering
20357,rt usrId lets keep our thoughts and prayers to our fellow human beings who are in httpAddress they need all the support they can get at a t,Sympathy and support
20358,rt usrId some key principles that must inform all aid given to the victims and survivors of the #nepalearthquake httpAddress,Donations and volunteering
20359,rt usrId this is how scary nepal amp ; parts of india look after today morning s earthquake httpAddress #earthquake httpAddress,Infrastructure and utilities
20360,rt usrId don t just pray for nepal httpAddress help !! #nepalearthquakefund httpAddress,Donations and volunteering
20361,rt usrId #prayfornepal over 2 00 people httpAddress pray for jordan httpAddress,Affected individuals
20362,rt usrId while here i am in sg complaining about the httpAddress my prayers are with you httpAddress #prayfornepal httpAddress,Sympathy and support
20363,rt usrId after today s earthquake in nepal my deepest condolences go to the families of the victims in nepal india amp ; banglad,Sympathy and support
20364,rt usrId httpAddress pak also owes nepal and whole world how dare they raise their flag on rescue mission ? httpAddress,Other Useful Information
20365,usrId remote areas need humantarian aid shelter food medical assistance #nepalearthquake,Donations and volunteering
20366,rt usrId looks serene from usrId but my thoughts are still with the people affected by the httpAddress httpAddress,Sympathy and support
20367,rt usrId please don t pray for httpAddress do something about it . lots of people need actual help right httpAddress httpAddress httpAddress,Donations and volunteering
20368,rt usrId thoughts and prayers for the people of nepal and everyone affected by today s tragic httpAddress hold onto your faith and stay str,Sympathy and support
20369,rt usrId 40 of nepal s population are httpAddress donate to aid relief efforts and save lives httpAddress please rt httpAddress,Donations and volunteering
20370,rt usrId our thoughts and prayers are with everyone affected by the httpAddress here s a list of organizations httpAddress http,Sympathy and support
20371,rt usrId rushing to nepal to help may be a bad idea ; stay put and donate money instead httpAddress httpAddress,Donations and volunteering
20372,big day for nepal people,Not related or irrelevant
20373,rt usrId hindus bear loved ones bodies to nepal holy httpAddress nobody will love me as much as she did httpAddress httpAddress,Affected individuals
20374,china rushes aid to nepal ; taiwan is turned away httpAddress,Other Useful Information
20375,rt usrId so proud of my friend usrId for actually going to nepal and actively helping there ! lets do our bit visit htt,Sympathy and support
20376,rt usrId DD people killed after strong #earthquake says nepal government,Affected individuals
20377,rt usrId DD people found dead after a devastating 7.8 magnitude earthquake hits nepal httpAddress,Affected individuals
20378,rt usrId away from the gaze of cameras usrId workers have been doing yeoman s service in providing relief material in quake hit,Donations and volunteering
20379,rt usrId rss teams will reach nepal till tomorrow morning and start relief work #indiawithnepal,Donations and volunteering
20380,rip to the google executive #danfredinburg killed in the everest avalanche after #nepalearthquake #prayfornepal,Sympathy and support
20381,#usa #news nepal quake hundreds dead everest shaken a powerful earthquake struck nepal httpAddress httpAddress via httpAddress,Affected individuals
20382,rt usrId #solar lamps only public light in #nepal ; electric poles down ; solar now has a crucial role during httpAddress httpAddress,Infrastructure and utilities
20383,rt usrId urgent relief needed to bring aid to survivors of httpAddress text mfr to DD to httpAddress,Donations and volunteering
20384,rt usrId nepal earthquake relief fund httpAddress,Donations and volunteering
20385,rt usrId yoga guru ramdev joins relief work in kathmandu #indiawithnepal httpAddress,Donations and volunteering
20386,another smart way to use the internet to find missing httpAddress httpAddress,Not related or irrelevant
20387,women s golf no1 lydia ko to donate any winnings to disaster hit httpAddress you wonderful generous woman ! httpAddress,Donations and volunteering
20388,may the one true god who goes by many names bless the people of httpAddress #jesus #allah #yahweh #brahma,Sympathy and support
20389,rt usrId #breaking at least DD killed in nepal earthquake home ministry,Affected individuals
20390,rt usrId oh allah please guide the people of nepal in this time of httpAddress please make dua for them amp ; spread this hash tag #all,Sympathy and support
20391,rt usrId sa relief team en route to nepal gt ; gt ; httpAddress by usrId #nepalearthquake httpAddress,Donations and volunteering
20392,rt usrId new crisis page on hdx #nepalearthquake usrId httpAddress httpAddress usrId usrId usrId,Other Useful Information
20393,rt usrId we cannot prevent natural disasters but we can prevent httpAddress gorkhas died for india now our turn to help nepal bou,Other Useful Information
20394,good morning pm usrId httpAddress i was trying to access pmnrf for donations towards httpAddress site is httpAddress,Donations and volunteering
20395,donate and spread the httpAddress #prayfornepal httpAddress,Donations and volunteering
20396,rt usrId my prayers thought and love goes out to httpAddress #kathmanduquake #earthquake httpAddress,Sympathy and support
20397,nepal earthquake brit among DD killed foreign office confirms httpAddress,Affected individuals
20398,rt usrId httpAddress courage httpAddress this is not how the end should have come httpAddress not like this httpAddress,Sympathy and support
20399,nepalese dig with bare hands for earthquake survivors rescuers dug with their bare hands and bodies piled up in nepal today after httpAddress,Affected individuals
20400,rt usrId live updates dss volunters r ready to help to nepal aftr devastating quake usrId #msghelpearthquakevictims htt,Donations and volunteering
20401,world bank extends support to nepal extending support to earthquake hit nepal world bank president jim yong kim has said the httpAddress,Donations and volunteering
20402,india s aid to nepal named operation maitri the indian army has named the aid to nepal operation maitri httpAddress httpAddress,Donations and volunteering
20403,rt usrId roads are so damaged in nepal it took a cnn crew two hours to go DD miles a major challenge for rescue and aid httpAddress,Infrastructure and utilities
20404,praying for httpAddress #prayfornepal #godblessusall,Sympathy and support
20405,keep your prayers silent and let your money do the talking #nepal,Sympathy and support
20406,rt usrId usgs reports a httpAddress #earthquake 29km ese of lamjung nepal on httpAddress 12 44 04 utc httpAddress #quake,Other Useful Information
20407,rt usrId amazing story of survival rescuers find baby buried under rubble in nepal for DD hrs alive httpAddress httpAddress,Affected individuals
20408,seems like usrId starrer #sanandreas promotions were huge in nepal,Not related or irrelevant
20409,usrId usrId usrId usrId usrId that is why i do not visit foreign countries barring nepal etc,Not related or irrelevant
20410,rt usrId press release #redcross calls for greater urgency in relief efforts for #nepalquake survivors httpAddress,Donations and volunteering
20411,#nepalquake more than DD killed the government declares three days of mourning rw,Affected individuals
20412,rt usrId #nepalquakerelief our relief team will be on the ground in the next D hours to provide aid f httpAddress httpAddress,Donations and volunteering
20413,rt usrId where are all the ngo s and nrn swhen people are in need #nepal #nepalearthquake #pity,Donations and volunteering
20414,rt usrId our monthly #charity dress down day is httpAddress we will be raising money for the #nepalearthquake httpAddress,Donations and volunteering
20415,rt usrId D london firefighters have been deployed to #nepal as part of the #earthquake rescue effort httpAddress httpAddress,Other Useful Information
20416,rt usrId ficci socio economic development foundation sedf has set up a special cell to manage the #nepalquake relief process usrId,Donations and volunteering
20417,i ve done it !! have you ?? text donate5 to DD amp ; give 5 . usrId httpAddress,Donations and volunteering
20418,phil s mission to help nepal quake victims httpAddress,Donations and volunteering
20419,what did people think caused earthquakes back in ancient times ? httpAddress #nepalearthquake #earthquakes #myths,Other Useful Information
20420,rt usrId vetted charities to help #nepalearthquake victims httpAddress,Donations and volunteering
20421,rt usrId 1.7 million children in nepal are in urgent need of aid following saturday s earthquake unicef httpAddress httpAddress,Donations and volunteering
20422,rt usrId between baltimore and httpAddress emotionally httpAddress,Sympathy and support
20423,usrId usrId usrId har haal nepal ke saath would have been better httpAddress appreciate the gesture httpAddress,Not related or irrelevant
20424,rt usrId nepal landmark DD years old dharahara tower collapsed from earthquake pray for nepal ! #msghelpearthquakevictims httpAddress,Infrastructure and utilities
20425,your response to our appeal has been incredible watch the latest on #nepalquake appeal from usrId httpAddress,Donations and volunteering
20426,rt usrId our thoughts are with people of httpAddress deep condolences to the families of the earthquake httpAddress,Sympathy and support
20427,rt usrId what makes the one direction fandom the best out of all is the fact we help each other and the people around the world s,Not related or irrelevant
20428,rt usrId #nepalearthquake your help can make a difference ! assist usrId amp ; usrId httpAddress #maps httpAddress http,Other Useful Information
20429,rt usrId relief efforts continue after the devastating #earthquake in httpAddress learn how you can help through usrId httpAddress,Donations and volunteering
20430,latest news india evacuates DD foreigners from nepal httpAddress,Affected individuals
20431,rt usrId DD httpAddress could rise to 5 00 or more ram sharan mahat finance minister of nepal tells usrId amp ; i on usrId,Affected individuals
20432,rt usrId death toll from #nepalearthquake jumps to 876 including DD from kathmandu valley police say httpAddress httpAddress,Affected individuals
20433,rt usrId breaking police say at least 3 617 people have been confirmed dead in nepal after massive quake,Affected individuals
20434,rt usrId on cm usrId directives team to leave today to assist back state s people from quake hit httpAddress new delhi bas,Donations and volunteering
20435,rt usrId i ve just donated to the dec nepal earthquake httpAddress you can help httpAddress please give now httpAddress,Donations and volunteering
20436,rt usrId nepal paper reports this D mo old baby was rescued 22 hours after the httpAddress stable httpAddress no internal injuries ! http,Affected individuals
20437,#emergency in #nepal your #help needed #nepalquakerelief httpAddress httpAddress,Donations and volunteering
20438,rt usrId #artofliving nepal centre providing shelter to 100 s of httpAddress volunteers providing food amp ; water #nepal httpAddress,Affected individuals
20439,rt usrId hindus amp ; buddhists in #nepal never attacked httpAddress still filthy #pak humiliating them for spreading islam during traged,Other Useful Information
20440,at least DD portuguese identified in nepal httpAddress,Affected individuals
20441,rt usrId i miss you big bubby 3 #nepalearthquake i ll find you soon,Affected individuals
20442,rt usrId under DD indian girls soccer team trapped in httpAddress to httpAddress ji embassy organizing immediate evacu,Affected individuals
20443,dear bhakts nepal is not just a tragedy struck nation but also a cushion between india and china,Other Useful Information
20444,along with baltimore my heart goes out to the lives lost and many others who are searching for family members and httpAddress #nepal,Sympathy and support
20445,rt usrId iaf is evacuating DD persons from kathmandu httpAddress httpAddress ask your relatives to get in touch with indian mission there,Affected individuals
20446,rt usrId calling app viber says it s trying to facilitate free calls to nepal after #nepalearthquake httpAddress httpAddress,Donations and volunteering
20447,rt usrId our thoughts are with nepal many neighbors are originally from httpAddress D easy ways to contribute to relief efforts ht,Sympathy and support
20448,rt usrId across the usrId today we re broadcasting a crisis appeal for nepal httpAddress you can make a donation httpAddress httpAddress,Donations and volunteering
20449,#nepalearthquake list of places to get food amp ; shelter in #kathmandu usrId usrId usrId usrId httpAddress,Other Useful Information
20450,rt usrId breaking police say a woman has been rescued from rubble D days after massive nepal httpAddress,Affected individuals
20451,rt usrId bad weather slow government response hampers #nepalearthquake #relief efforts in gorkha httpAddress httpAddress,Other Useful Information
20452,nepal earthquake authorities struggle to cope despite international aid efforts httpAddress #wnn7,Other Useful Information
20453,rt usrId a total of DD ndrf teams currently operating in httpAddress more teams being readied for deployment mea,Other Useful Information
20454,DD helicopters D from india involved in rescue across httpAddress D more helicopters expected from httpAddress,Other Useful Information
20455,rt usrId i am httpAddress man describes how he survived in rubble for DD hours after nepal earthquake httpAddress httpAddress,Affected individuals
20456,rt usrId prayers for nepal f,Sympathy and support
20457,rt usrId avalanche like 50 storey building of white everest #nepalquake survivors describe ordeal httpAddress httpAddress,Other Useful Information
20458,rt usrId dr. gupta helps with quake victim s surgery ; patients pour in httpAddress #nepalquake on cnn homepage httpAddress,Donations and volunteering
20459,rt usrId rescuers in nepal pulled man from wreckage of building where he was stuck for DD hours after quake that hit httpAddress httpAddress,Affected individuals
20460,rt usrId anyone who is with bisleri coke pepsi and beverage companies can you organise to send bottled water to nepal ? paani cr,Donations and volunteering
20461,rt usrId as if the quake itself wasn t bad enough usrId now warns of a serious landslide risk too #nepalearthquake httpAddress,Infrastructure and utilities
20462,usrId thanks modi ji for your quick action for nepal earth quake and quick relief to nepal httpAddress,Sympathy and support
20463,aircraft to evacuate canadians set to arrive in earthquake hit nepal httpAddress,Affected individuals
20464,rt usrId chanyeol and sehun updated their instagram accounts to help for the community of httpAddress how to unlove these two ? 3 httpAddress,Donations and volunteering
20465,rt usrId #nepalearthquake israeli planes carrying advance search amp ; rescue team took off for nepal earlier this httpAddress httpAddress,Affected individuals
20466,rt usrId looking for phone number of transport companies in httpAddress need to deliver aid to gorkha httpAddress please send if,Donations and volunteering
20467,#youtube nepal earthquake DD shocking pictures summarising the tragedy httpAddress,Other Useful Information
20468,rt usrId cousin was hiking in nepal when earthquake httpAddress throw this an rt you never know who may see it amp ; could help httpAddress,Affected individuals
20469,in kathmandu valley quake hit nepalis fend for themselves by ross adkin dhading nepal reuters barely httpAddress httpAddress,Other Useful Information
20470,rt usrId eight bodies recovered from everest after avalanche triggered by nepal #earthquake say authorities httpAddress,Affected individuals
20471,rt usrId #nepalquake DD countries DD int l teams DD people DD k9 dogs supporting search efforts httpAddress httpAddress,Donations and volunteering
20472,rt usrId httpAddress #nepalearthquake nepal earthquake villages near nepal earthquake s epicenter are desperate as de,Other Useful Information
20473,rt usrId in other news today over DD were killed in a massive earthquake in nepal and an avalanche on everest yet bruce jenner w,Affected individuals
20474,#bangladesh sending 22 member fire team to #nepal tomorrow #nepalquake #helpnepal httpAddress #thankshasina,Donations and volunteering
20475,quick news is low self control a threat to security ? city of kathmandu shifted DD feet by earthquake httpAddress httpAddress,Other Useful Information
20476,rt usrId rt ya allah make it easy for all those under difficulty at this httpAddress #islam #dua #nepalearthquake httpAddress,Sympathy and support
20477,my condolences to all who died in this tragedy and god give the people of nepal and india strength to overcome httpAddress,Sympathy and support
20478,rt usrId #salute2indianforces for all their hard work and for all voluntary works for httpAddress,Donations and volunteering
20479,#prayers #condolences amp ; our #best #wish 4a #speedy #recovery 2d #country of #nepal #nepalquake #nepalearthquake #earthquake 7.8 #richterscale,Sympathy and support
20480,usrId really httpAddress still we dont know how much the toll will httpAddress httpAddress,Affected individuals
20481,rt usrId astaghfirullah heartbreaking photos from httpAddress may allah save the victims of httpAddress ameen usrId httpAddress,Sympathy and support
20482,rt usrId nepal s historic sites before and after httpAddress,Infrastructure and utilities
20483,rt usrId power outages in httpAddress any hacks to charge mobile phones etc without electricity ? or any other disaster survival hacks p,Infrastructure and utilities
20484,usrId usrId is there prediction for aftershock in httpAddress my relative is in birgunj border of httpAddress,Other Useful Information
20485,rt usrId i dont know if modi will win next general elections in india but he will definitely win in nepal s next elections,Not related or irrelevant
20486,#nepal families cremating the bodies of their family members in the fields photo niranjan shrestha usrId httpAddress,Affected individuals
20487,a cama worker is en route to #nepal please pray that his flight will be able to httpAddress,Sympathy and support
20488,rt usrId #nepalquake #worldvision is planning to respond in its initial phase w first aid sleeping mats blankets shelter pro,Donations and volunteering
20489,rt usrId httpAddress #salute2indianforces nepal earthquake at httpAddress am . meeting called by modi at D pm . first plane with relief materia,Donations and volunteering
20490,rt usrId we are needy #world we need more help amp ; httpAddress #earthquake #nepalearthquake #nepalquakerelief #nepal #earthquakeagain #supp,Donations and volunteering
20491,rt usrId contribute food water medicines shelters sanitation and basic relief materials needed for #nepalearthquakerelief ht,Donations and volunteering
20492,rt usrId dear usrId pls announce complete rehabilitation in nepal by httpAddress let the world know we take complete responsibil,Other Useful Information
20493,rt usrId usrId ms. basu nepal is not a hell even after the earthquake !! it s a natural disaster ! #cnn #nepalearthquake http,Other Useful Information
20494,rt usrId land is very small in nepal the nepali hindus were demanding burial land for christians community all httpAddress,Not related or irrelevant
20495,be whisked away to the soiree en blanc ! the event will benefit the nepal red httpAddress httpAddress httpAddress,Donations and volunteering
20496,nepal earthquake explained prediction of a more lethal one in near future video #nepal #earthquake httpAddress,Other Useful Information
20497,rt usrId we have compiled a list of ngos working for httpAddress if you wish to help click here httpAddress spread the httpAddress,Donations and volunteering
20498,rt usrId dharara tower built in 1832 collapses in #kathmandu during earthquake plz guru ji please help them victims ppl #msghelpea,Infrastructure and utilities
20499,DD mountaineer s confirmed httpAddress envoy thanks httpAddress,Affected individuals
20500,#nepal #rescue nepal earthquake crews race to rescue climbers on mount httpAddress #news #climb httpAddress,Other Useful Information
20501,ifrcasiapacific cnn red cross aids in rescue efforts in nepal httpAddress,Donations and volunteering
20502,rt usrId pray for nepal httpAddress,Sympathy and support
20503,rt usrId following an earthquake like #nepalearthquake open wounds must be considered as contaminated amp ; should not be closed httpAddress,Caution and advice
20504,rt usrId #baylor students gathered on campus tonight to pray for those affected by the httpAddress httpAddress,Sympathy and support
20505,rt usrId unosat #rapidmapping service activated for #nepalearthquake usrId usrId usrId usrId usrId usrId,Other Useful Information
20506,rt usrId earthquake devastates nepal killing more than 1 300 how to help the relief effort httpAddress httpAddress,Affected individuals
20507,rt usrId #thankyoupm becoz of you people are coming back safely to india from nepal,Donations and volunteering
20508,rt usrId we ve closed the #loveroflife contest due to massive earthquake in nepal and httpAddress we pray for the well being of affecte,Sympathy and support
20509,rt usrId a collated list of resources and helplines for httpAddress very httpAddress please rt . via usrId httpAddress,Sympathy and support
20510,nepal earthquake DD httpAddress via usrId,Other Useful Information
20511,day 4 14 foll a disaster like #nepalearthquake are crucial for medical teams to provide live saving trauma care to those httpAddress injuries usrId,Other Useful Information
20512,rt usrId proud of our government and armed forces for all their efforts in httpAddress my prayers are with everyone affected by this traged,Sympathy and support
20513,rt usrId prayers for all the dead and missing in nepal ! please also keep the family of yann traboulsi in your httpAddress httpAddress,Sympathy and support
20514,rt usrId source money minded commercial flights to kathmandu one of the reasons for relief flights being diverted or httpAddress #nepalea,Other Useful Information
20515,rt usrId india leaped to nepal s help in record time with pm modi leading from front toi apr DD humanitarian move wid likely,Donations and volunteering
20516,rt usrId we must thank to armed forces ndrf teams amp ; others who are overcoming every obstacle to restore normalcy in httpAddress #salute2,Donations and volunteering
20517,usrId this is a database with the location and needs of people trapped in httpAddress httpAddress many are in need of evac amp ; supplies,Affected individuals
20518,rt usrId if you want to help nepal earthquake victims usrId is there literally their chief exec is in country ! httpAddress,Donations and volunteering
20519,rt usrId #parkshinhye ambassador of food for the hungry donates DD million won for nepal earthquake relief #koreanupdates htt,Donations and volunteering
20520,httpAddress leading eng news paper of httpAddress attitude after the darkness there will be httpAddress,Other Useful Information
20521,sincere condolense to the people of httpAddress #nepalquake,Sympathy and support
20522,rt usrId can anyone provide some source of vehicle to reach nuwakot for medical team ? #help,Donations and volunteering
20523,rt usrId #nepalearthquake no matter what happens make sure you are in rightstanding with god peace of httpAddress,Sympathy and support
20524,rt usrId indian government sending aid for #nepalquake httpAddress,Donations and volunteering
20525,rt usrId historical dharahara tower 1832 was built by the prime minister bhimsen httpAddress just collapsed due to httpAddress http,Infrastructure and utilities
20526,rt usrId if you can t make it into an #oxfam shop you can donate D to #nepalearthquake appeal by texting emergency to httpAddress,Donations and volunteering
20527,great work usrId .. keep it up . rws like usrId are just jealous of your creative httpAddress httpAddress,Not related or irrelevant
20528,rt usrId thank you usrId for being very effective and sensitive in responding with total sense of urgency and concern in sendi,Other Useful Information
20529,whatever you re doing httpAddress don t just hashtag pray for nepal or baltimore stop what you re doing and actually httpAddress #liftitup,Sympathy and support
20530,rt usrId plz text give nepal to DD to help earthquake victims f just one txt is all it takes to help rt httpAddress,Donations and volunteering
20531,#nepalearthquake #nepal officials say death toll from massive nepal earthquake has surpassed 4 00 says ap,Affected individuals
20532,rt usrId we ll also have donation boxes in httpAddress you can give to usrId for the #nepalearthquake here httpAddress,Donations and volunteering
20533,rt usrId #nepalquake how india and china vie for influence httpAddress via usrId httpAddress,Other Useful Information
20534,rt usrId major quake in nepal httpAddress,Other Useful Information
20535,rt usrId we have mobilised all resources to support nepal in the wake of devastating earthquake defence minister manohar parrikar pt,Other Useful Information
20536,very sad rip those souls missing in nepal httpAddress,Sympathy and support
20537,rt usrId nepal teen rescued from rubble D days after earthquake the long absent noise of cheers rang out in nepal s httpAddress httpAddress,Affected individuals
