item_id,item,label
18057,rt usrId #breaking preliminary httpAddress earthquake strikes off the coast of chile,Other Useful Information
18058,rt usrId chile earthquake a boost for chile peru relations a black eye for venezuela ? archive httpAddress #prayforchi,Other Useful Information
18059,usrId can you send a message of force to chile ? i m of arica place of the earthquake and we need a lot of good httpAddress thank you,Sympathy and support
18060,usrId pleasee babee notice me,Not related or irrelevant
18061,rt usrId breaking magnitude 7.4 earthquake strikes northern #chile,Other Useful Information
18062,deadly earthquake hits chile prompts tsunami warning httpAddress marketwatch,Caution and advice
18063,strong #earthquake mag 7.4 thursday httpAddress 02 43am utc offshore tarapaca chile httpAddress httpAddress,Other Useful Information
18064,fin de semana de muchas canciones #lollapalooza #cancionesplay #green #out #music #festival #chile httpAddress,Not related or irrelevant
18065,god bless the people that went through the massive earthquake in httpAddress,Sympathy and support
18066,rt usrId my prayers are with those affected in the chile httpAddress #chileearthquake #prayforchile,Sympathy and support
18067,kuchen de frutas fruit httpAddress #foodyfriday #chile httpAddress,Not related or irrelevant
18068,rt usrId httpAddress #twittlandzonaflasher #kitaindonesiabisa #kamustalovelife #hiex #prayforchile #ripfloyd #httr #failed,Not related or irrelevant
18069,rt usrId my most sincere support to all the people affected by the terrible earthquake in #chile,Sympathy and support
18070,check out this crack in the road from the #chileearthquake httpAddress #tsunami mt usrId mientras tanto en #chile httpAddress,Other Useful Information
18071,#breaking second #earthquake shakes chile #wisn12 httpAddress,Other Useful Information
18072,powerful earthquake kills D in chile httpAddress,Affected individuals
18073,panoramic view of the milky way over the las campanas observatory photographed by y . beletsky in httpAddress #milkyway httpAddress,Not related or irrelevant
18074,at some point i will write my blog httpAddress pinky httpAddress,Not related or irrelevant
18075,sanjobaba 7.6 earthquake off northern chile april 2 2014 7.6 earthquake off northern chile april 2 httpAddress httpAddress,Other Useful Information
18076,i hope everyone stay at safe in httpAddress please take deep httpAddress #prayforchile,Sympathy and support
18077,details massive 8.2 quake rattles #chile D dead jaag tv httpAddress,Affected individuals
18078,rt usrId an httpAddress earthquake off chile killed D people last httpAddress and scientists say the worst may be still to come httpAddress,Affected individuals
18079,rt usrId some DD women break out of iquique prison in aftermath of #chile quake says interior minister httpAddress,Affected individuals
18080,rt usrId omg an 8.3 earthquake ! 4 #prayforchile f,Other Useful Information
18081,the #chile quake struck at 20 46 local httpAddress rip those who httpAddress regions hit by a magnitude 8.2 earthquake to be disaster httpAddress #earthquake,Sympathy and support
18082,rt usrId video usrId talks about #chile s earthquake preparedness amp ; its china trade ties httpAddress,Other Useful Information
18083,aftershocks rattle chile as military keeps order httpAddress httpAddress #chile,Other Useful Information
18084,thoughts and prayers go out to victims of the earthquake in httpAddress may your god be with httpAddress #prayforhttpAddress,Sympathy and support
18085,rt usrId photo #chile earthquake cracked roads ; damage reported throughout country s north httpAddress httpAddress,Infrastructure and utilities
18086,mt usrId there will not be a #tsunami advisory issued for southern httpAddress final update from nat l tsunami httpAddress,Other Useful Information
18087,but first let me take a selfie !,Not related or irrelevant
18088,let s all #prayforchile . i guess they need #balm for today s httpAddress #innovation,Sympathy and support
18089,rt usrId small #tsunami waves arrive on southern california coast after chile httpAddress watch gt ; gt ; gt ; httpAddress httpAddress,Caution and advice
18090,hope everyone that s on the coast is ok it s tsunami warnings for a lot of places now since there was a 8.2 quake of the coast of chile,Sympathy and support
18091,rt usrId 8.0 earthquake strikes off of the coast of httpAddress tsunami warning issued for chile ecuador amp ; httpAddress say a prayer for th,Caution and advice
18092,rt usrId breaking 7.4 aftershock hits same area of northern #chile day after 8.2 quake httpAddress httpAddress,Other Useful Information
18093,jesus culture rooftops #creandoamistad #somoslatinos #prayforchile httpAddress,Not related or irrelevant
18094,massive chile earthquake triggers tsunami #fb,Other Useful Information
18095,chile earthquake D dead almost a million evacuated httpAddress,Affected individuals
18096,rt usrId terrible news of a tsunami alert in peru and httpAddress e #prayingforthem,Caution and advice
18097,6 . chile earthquake 7 . linda perry 8 . good april fools pranks 9 . don baylor new 10 . tiger woods new,Not related or irrelevant
18098,quake and tsunami off chile an elderly person is evacuated from a shelter after a tsunami alarm httpAddress httpAddress,Affected individuals
18099,rt usrId chile keeps having all these bad earthquakes #prayforchile,Sympathy and support
18100,davidbegnaud now chile s emergency office entire coastline of chile must be evacuated following 7.8 earthquake live on nat l tv !,Caution and advice
18101,powerful quake near chile triggers tsunami chile s national emergency office tweeted that it was asking everyone to evacuate httpAddress,Caution and advice
18102,also down here in valpo no visible sign of damage we didn t feel much httpAddress we had a 5.3 a few weeks ago though and that was a trip !,Other Useful Information
18103,rt usrId 6.1 earthquake 76km sw of iquique httpAddress apr D 20 D7 at epicenter 20m ago depth httpAddress httpAddress,Other Useful Information
18104,rt usrId sending prayers to chile as huuge earthquake httpAddress for tsunami i believe it was 8.1,Sympathy and support
18105,the aftermath of chile s earthquake httpAddress,Other Useful Information
18106,he encontrado what a fool believes de the doobie brothers con httpAddress httpAddress,Not related or irrelevant
18107,earthquake m httpAddress 23km s of iquique chile thursday april 03 DD 02 43 15 utc wednesday april 02 httpAddress httpAddress,Other Useful Information
18108,oh and i still cant find my fucking guitar hero game,Not related or irrelevant
18109,rt usrId #muerteachilenos means death to chilean people trending topic made by people from argentina making fun of the earthquak,Not related or irrelevant
18110,chile and latin america sigh with relief after huge quake tsunami scare at 8 46 httpAddress the rumbles began httpAddress httpAddress,Other Useful Information
18111,green earthquake alert magnitude httpAddress httpAddress in chile httpAddress 13 20 utc httpAddress httpAddress #disaster via usrId,Caution and advice
18112,rt usrId chilean president michelle bachelet declares areas hit by the quake emergency httpAddress she ll travel to the region tomorro,Other Useful Information
18113,rt usrId terremoto en httpAddress #2a #prayforchile httpAddress,Sympathy and support
18114,#magnitude 6.2 #aftershock #hits off the #coast of #northwest #chile #usgs httpAddress,Caution and advice
18115,usrId i wrote it for everyone in chile who have been hit by the earthquake hope you and your friend are fine hugs,Sympathy and support
18116,photos the most dramatic images from massive chilean earthquake strong earthquake rattles chile forcing residents to leave their httpAddress,Caution and advice
18117,rt usrId the aftermath of chile s 8.2 magnitude earthquake and powerful aftershock photos httpAddress,Other Useful Information
18118,#prayforchile what the fuck s this ? hows that gonna httpAddress you bunch of httpAddress do yo even care httpAddress,Not related or irrelevant
18119,tsunami advisory issued for hawaii following 8.2 earthquake ; maj hawaii news now kgmb and khnl httpAddress,Caution and advice
18120,i m watching chile rattled by 8.2 offshore earthquake httpAddress on httpAddress,Other Useful Information
18121,magnitude httpAddress earthquake hits httpAddress,Other Useful Information
18122,rt usrId video chile hit by tsunami after earthquake strikes httpAddress,Other Useful Information
18123,earthquake ml 3.1 off coast of antofagasta chile magnitude ml httpAddress coast of antofagasta .. httpAddress #yaf,Other Useful Information
18124,rt usrId chilean interior minister D dead following earthquake off chile s coast httpAddress,Affected individuals
18125,httpAddress #prayforchile suddenly has me feeling blessed cali only had a long 5.3 httpAddress remember what you ve got and give to those who got httpAddress,Sympathy and support
18126,thank you all so much for the concerns for my family and country ! #prayforchile,Sympathy and support
18127,new post 8.2 quake and moderate tsunami hits chile httpAddress,Other Useful Information
18128,rt usrId earthquake sa chile ? httpAddress,Not related or irrelevant
18129,usrId oo char when are you going to ibiza ?! exciting ! x,Not related or irrelevant
18130,rt usrId be sure to #prayforchile if you want to feel httpAddress,Sympathy and support
18131,rt usrId #chile earthquake blackout terror screams panic as power dies video httpAddress,Other Useful Information
18132,usrId usrId usrId btw placebo s concert after an earthquake in chile i don t want it becomes a httpAddress,Sympathy and support
18133,experts strict building codes saved lives in powerful chile earthquake cnn cnnexperts strict building httpAddress httpAddress,Other Useful Information
18134,rt usrId #tsunami warning for southern peru after httpAddress quake strikes chile httpAddress,Caution and advice
18135,earthquake rumbles chile with a magnitude of 6.8 httpAddress #68 #chile #earthquake #magnitude #news,Other Useful Information
18136,rt usrId list of mapuche political prisoners has been updated httpAddress #mapuche #indigenous #chile httpAddress,Not related or irrelevant
18137,rt usrId we worry about earthquakes that range from the magnitude of 3 5 while chile has 7 httpAddress #prayforchile f 9,Other Useful Information
18138,duahs for the people of httpAddress #prayforchile,Sympathy and support
18139,rt usrId my prayers to all people in httpAddress we are friends or family you re not alone guys #prayforchile,Sympathy and support
18140,rt usrId #tsunami travel time from the 8.2 magnitude #earthquake in #chile httpAddress,Other Useful Information
18141,let us individually or collectively send our thoughts prayers and reiki to chile #chileearthquake #prayers #reiki,Sympathy and support
18142,rt usrId #prayformh370 #prayforchile #prayforsouthkorea #prayforsinabung #prayfornigeria DD full of tragedy !,Sympathy and support
18143,rt usrId chile is httpAddress i pray for httpAddress #prayforchile,Sympathy and support
18144,rt usrId chile has been applauded for the response to the recent earthquake in the httpAddress httpAddress,Other Useful Information
18145,rt usrId tsunami info stmt httpAddress near the coast of northern chile 1943pdt apr 2 tsunami not expected ; us west coast bc and ak #ntwc,Caution and advice
18146,video of the 7.6 and tsunami sirens going off that just occurred tonight in iquique httpAddress,Other Useful Information
18147,rt usrId building codes and preparedness play a key role in reducing the impact of httpAddress #chile is a good httpAddress #drr httpAddress,Other Useful Information
18148,rt usrId breaking chile hit with httpAddress aftershock day after httpAddress httpAddress httpAddress,Caution and advice
18149,rt usrId a powerful 7.6 magnitude earthquake rocked northern chile just over DD hours after an 8.2 tremor killed six people,Affected individuals
18150,#prayforchile im deeply sorry D hear that earthquake on the news ; may the lord be with you,Sympathy and support
18151,rt usrId the more news i read today the more my heart breaks #prayforsouthkorea #prayforsinabung #prayfornigeria #prayforukrai,Sympathy and support
18152,#followtrick rt this follow me follow everyone who rts gain #follobackinstantly,Not related or irrelevant
18153,rt usrId looting reported in northern chile city of iquique after massive 8.3 chilean httpAddress calls on social media for police help,Caution and advice
18154,rt usrId this road in iquique chile was torn apart by yesterday s httpAddress earthquake httpAddress,Infrastructure and utilities
18155,cbseveningnews a massive 8.2 magnitude earthquake struck off the coast of chile last night killing httpAddress usrId spoke with residents,Affected individuals
18156,rt usrId D dead in that massive chilean httpAddress httpAddress,Affected individuals
18157,rt usrId everyone been calling me to tell me about the earthquake in chile like i live httpAddress d,Other Useful Information
18158,high waves blackouts highway damage follow 8.2 chile earthquake httpAddress,Infrastructure and utilities
18159,rt usrId praying for everyone affected by the earthquake chile httpAddress i loved seeing amp ; meeting so many of you amp ; can t wait to co,Sympathy and support
18160,update officials say no #tsnuami threat from #chile #earthquake in alaska west us httpAddress strong currents possible in httpAddress,Caution and advice
18161,rt usrId northern chile hit by 7.6 earthquake aftershock httpAddress,Caution and advice
18162,usrId babyy !! today is my birthday where s my happy birthday ? 4 i love you so much ni,Not related or irrelevant
18163,rt usrId pray for the best prepare for the worst #chile,Sympathy and support
18164,usrId my idol my world my life,Not related or irrelevant
18165,rt usrId no widespread tsunami threat after strong 7.8 magnitude earthquake hits off northern chile officials say usrId http,Caution and advice
18166,rt usrId 7.4 earthquake in chile again,Other Useful Information
18167,usrId #prayforchile please a tsunami is coming and possibly another earthquake,Other Useful Information
18168,rt usrId D dead following major magnitude 8.2 earthquake off chile ; damage being assessed as daybreak comes httpAddress,Affected individuals
18169,usgs 6.0 earthquake occurred at DD apr DD 00 01 44 utc DD km 52 mi sw of iquique chile httpAddress,Other Useful Information
18170,just had a magnitude 7.1 after shock about DD miles south of #iquique #chile #breakingnews,Other Useful Information
18171,rt usrId our concerns for the safety and welfare of those along tsunami warnings off the coast of chile usrId just informed httpAddress,Sympathy and support
18172,ung video commodities tomorrow chile earthquake threatens copper supply httpAddress,Caution and advice
18173,rt usrId world needs our prayers #prayforsouthkorea #prayforukraine #prayforindonesia #prayforchile #prayforlarantuka,Sympathy and support
18174,chile earthquake on my classroom seismometer httpAddress,Other Useful Information
18175,usrId reports a 7.8 earthquake just hit chile about 20mim httpAddress that after yesterday s httpAddress not httpAddress httpAddress,Other Useful Information
18176,rt usrId #chilequake residents flood the streets in iquique following a tsunami warning issued httpAddress,Affected individuals
18177,ajelive breaking magnitude 7.4 earthquake strikes northern #chile there ll b big aftershocks since main one may the ppl of chile bsafe,Other Useful Information
18178,million flee homes on chile coast after earthquake triggers tsunami alert the exodus httpAddress httpAddress #followme s gueme,Affected individuals
18179,rt usrId let s pray for httpAddress earthquake is not a httpAddress #prayforchile httpAddress,Sympathy and support
18180,news authorities kept hundreds of thousands of people out of their beds after a httpAddress earthquake struck off chile s northern httpAddress,Other Useful Information
18181,i love south httpAddress god b with chile rt safmnews a strong seven point eight magnitude earthquake has struck off northern httpAddress,Other Useful Information
18182,i wish i was special you re so fucking httpAddress i m a creep i m a weirdo what the hell am i doing here ? i don t belong httpAddress 8,Not related or irrelevant
18183,usrId httpAddress tsunami warning is in effect for httpAddress earthquake mag httpAddress,Caution and advice
18184,chile cancels tsunami warnings region appears to have escaped large casualties and copper mines report no major damage after httpAddress,Other Useful Information
18185,i pray for your country #prayforchile,Sympathy and support
18186,update a 7.6 earthquake hits chile after the 8.2 httpAddress httpAddress,Other Useful Information
18187,rt usrId tsunami warning cancelled for all httpAddress sea level readings of the #tsunami in chile are at or below httpAddress m . httpAddress,Caution and advice
18188,c 8 f 5 8,Not related or irrelevant
18189,chile earthquakes DD live updates rt news httpAddress,Caution and advice
18190,the #adidas originals #cool runnings track top httpAddress,Not related or irrelevant
18191,rt usrId aglossinger i ll stop wearing #black when they invent a darker httpAddress #fashion #style #goodnesshared #openhappiness #,Not related or irrelevant
18192,strong httpAddress #earthquake strikes northwest of iquique chile significant insured losses not expected #alert,Caution and advice
18193,know what i want for lunch but too lazy to make httpAddress sounds like i d better #prayforchile,Not related or irrelevant
18194,usrId laina please say a pray for your chilean followers we ve just been crush by a tsunami and ab earthquake #prayforchile,Sympathy and support
18195,rt usrId tsunami alert chile s emergency office says evacuation is ordered for all coastal areas httpAddress,Affected individuals
18196,la chile httpAddress next ?! #earthquake,Other Useful Information
18197,rm dortmund at usrId httpAddress DD others httpAddress,Not related or irrelevant
18198,second large quake strikes chile a 7.6 earthquake rocks northern chile a day after an 8.2 tremor killed six .. httpAddress,Affected individuals
18199,rt usrId #chile as we await more info about #humanitarian impact of #earthquake learn more about DD #chileearthquake httpAddress,Other Useful Information
18200,just found this useful code to save 10 plus free shipping when you order at 123inkjets code tech123 #failedapps netflix #prayforchile,Not related or irrelevant
18201,usrId i have so httpAddress i live in httpAddress i do not want to die without being unable to talk to you #prayforchile httpAddress,Sympathy and support
18202,rt usrId earthquake off chile s coast D deaths a tsunami and DD prisoners escaping iquique s prison usrId usrId,Affected individuals
18203,usrId you re kidding right ? until their pathetic showings lately they had league s best record all httpAddress,Not related or irrelevant
18204,rt usrId #prayforchile hold on xx .,Sympathy and support
18205,#latestnews massive 8.2 earthquake off chile coast sparks tsunami indian express indian expressmassive 8.2 .. httpAddress,Other Useful Information
18206,rt usrId here s the tsunami warning map from the huge earthquake in today off chile httpAddress,Caution and advice
18207,rt usrId #update 5 massive 8.2 earthquake off chile coast sparks tsunami updates with deaths women s jail break httpAddress httpAddress,Other Useful Information
18208,rt usrId so devastating to hear what s happening in chile at the httpAddress my heart amp ; prayers are with everybody out there httpAddress #p,Sympathy and support
18209,rt usrId communication is not fully up and running usrId on httpAddress #ac360,Other Useful Information
18210,5.6 earthquake ! sun apr DD 11 DD 07 gmt 03 00 DD near 98km wsw of iquique chile httpAddress,Other Useful Information
18211,rt usrId usgs magnitude 7.4 earthquake strikes DD kilometers southwest of inquique chile,Caution and advice
18212,i hope everyone from chile is okay #prayforchile,Sympathy and support
18213,rt usrId #chile rocked by httpAddress #earthquake DD hours after another big quake story httpAddress httpAddress,Other Useful Information
18214,usrId #tech chile earthquake leaves european southern observatory eso httpAddress httpAddress #intelligent #forbes,Other Useful Information
18215,#prayforchile #chile #earthquake #chileearthquake #fuerzanortedechile ketamine exciting depression therapy,Sympathy and support
18216,rt usrId our thoughts are with the families of those affected by the earthquake in the north of httpAddress #chileearthquake,Sympathy and support
18217,bad news barret !! no podia faltar xd #wwehof,Not related or irrelevant
18218,#earthquake #sismo m 5.3 33km wnw of iquique chile dyfi ? iitime2014 04 05 05 44 55 utc2014 04 05 httpAddress httpAddress,Other Useful Information
18219,this kid got knocked out haha httpAddress #fight #knockout #free #prayforchile #worldstar,Not related or irrelevant
18220,#prayforchile just received the news about an 8.1 httpAddress stay strong httpAddress let s httpAddress,Sympathy and support
18221,one of my moms kindergarteners wrote her this note after she told him about my brother zach in the chile earthquake a httpAddress,Sympathy and support
18222,animation shows massive ripple of the chile earthquake tsunami httpAddress,Other Useful Information
18223,rt usrId goodnight #prayforchile,Sympathy and support
18224,usrId usrId said #prayforchile httpAddress,Not related or irrelevant
18225,rt usrId my thoughts amp ; prayers go out to all the people in chile god bless you all #prayforchile Drt D pray lt ;3 httpAddress,Sympathy and support
18226,rt usrId funny how nature is so beautiful yet so httpAddress #prayforchile,Sympathy and support
18227,rt usrId earthquake magnitude 5.1 offshore tarapaca chile DD april 16 03 14 10 utc httpAddress,Other Useful Information
18228,luchonsanguchon httpAddress #chile #sci #tech usrId usrId #latinamerica #eq,Not related or irrelevant
18229,rt usrId #prayforchile yahoonews chile fire httpAddress more than 10 00 people are evacuated httpAddress,Affected individuals
18230,rt usrId breaking tsunami warning prompts usrId to declare evacuation order for entire coastal region of httpAddress that s ov,Caution and advice
18231,rt usrId to our friends in chile ! our hearts and prayers are wt . you and your families ! i grieve for those who were lost n yeste,Sympathy and support
18232,rt usrId update iquique governor D dead and D injured following an 8 . D earthquake so httpAddress #chile usrId,Affected individuals
18233,rt usrId #earthquake #chile DD to DD children missing 80 of the fishing boats in la caleta damaged due to the tsunami http,Affected individuals
18234,rt usrId 8.2 earthquake hit chili #prayforchile,Other Useful Information
18235,rt usrId remember when there s a will there s a httpAddress stay positive and you ll get through it . #prayforchile,Sympathy and support
18236,deadly httpAddress earthquake strikes off coast of chile httpAddress #sanfrancisco,Other Useful Information
18237,apparently it was chile s strict building laws that prevented added damage occurring during yesterday s quakes httpAddress,Infrastructure and utilities
18238,earthquake httpAddress iquique chile via usrId,Other Useful Information
18239,rt usrId alert chilean government hunt DD prisoners who have escaped from jail in iquique chile after massive httpAddress,Other Useful Information
18240,globalerts #sismo m httpAddress near coast of northern chile httpAddress here we go again with the night earthquake httpAddress 3,Sympathy and support
18241,troops keep order in northern chile after quake kills D usa today httpAddress,Affected individuals
18242,video of the tsunami alerts from an apartment building in #chile httpAddress #prayingforchile,Caution and advice
18243,new #earthquake mb 5.2 offshore tarapaca chile magnitude mb 5.2 region offshore tarapaca chile date httpAddress httpAddress,Other Useful Information
18244,rt usrId amazing animation of chile april D tsunami moving across httpAddress httpAddress,Caution and advice
18245,4.9 earthquake ! tue apr DD DD 59 40 gmt 03 00 DD near 74km w of iquique chile httpAddress,Other Useful Information
18246,#prayforchile #grado8 #chileearthquake #chile los chilenos podemos salir adelante #earthquake,Sympathy and support
18247,rt usrId sending love to httpAddress,Sympathy and support
18248,chile s president michelle bachelet among evacuees as second earthquake hits video president michelle httpAddress httpAddress,Affected individuals
18249,iris earthquake browser off coast of northern chile httpAddress,Caution and advice
18250,rt usrId rt for shoutout #prayforchile,Sympathy and support
18251,i m at barrios house s httpAddress,Not related or irrelevant
18252,i was rocked by a httpAddress earthquake in 102km wnw of iquique chile !! #earthquake #quake watch by ninja software,Other Useful Information
18253,eye opener a monster earthquake rocks chile also congress demands answers from general motors on why it httpAddress httpAddress,Other Useful Information
18254,rt usrId with nearly a million people evacuating amidst tsunami warnings and DD aftershocks world vision is working to assess t,Affected individuals
18255,rt usrId one of the most catastrophic earthquakes hit chile 8.4 my prayers go out to all of you 4 #prayforchile,Sympathy and support
18256,magnitude 4.4 off coast of tarapaca chile #iearthquakes via usrId httpAddress,Other Useful Information
18257,rt usrId copper prices are higher today after last night s earthquake in chile the world s largest producer httpAddress,Other Useful Information
18258,7.8 aftershock hits same area of northern #chile as tuesday s 8.2 #quake #chileearthquake,Other Useful Information
18259,rt usrId 5 . D earthquake 98km wsw of iquique httpAddress apr D 09 0D at epicenter 21m ago depth httpAddress httpAddress,Other Useful Information
18260,had to pray my way httpAddress out of water is like a car running out of gas !! 9 9 d 2 #outofcontrol #prayforchile #nevergiveup,Sympathy and support
18261,rt usrId don t leave your animals please #prayforchile #terremotoenchile,Caution and advice
18262,rt usrId my follower please pray for them #prayformh370 #prayforsouthkorea #prayforsinabung #prayforindonesia #prayforchile #pra,Sympathy and support
18263,#chile achieved 6 growth year after earthquake in DD #sebastianpinera at the #65thanniversary and #internationalstatesmanaward,Other Useful Information
18264,rt usrId abc no current reports of injured or displaced americans in chile after magnitude 8.2 earthquake usrId all they care a,Other Useful Information
18265,rt usrId i feel so bad for chile they had a terrible earthquake d i hope things get better !,Sympathy and support
18266,rt usrId there was a massive earthquake in chile but enough about them miley cyrus s dog died which is way more httpAddress #prayfo,Not related or irrelevant
18267,rt usrId #breaking a magnitude 7.8 #earthquake has struck off northern httpAddress local authorities are now evacuating the coastline #a,Caution and advice
18268,rt usrId observed tsunami heights reached nearly D feet in the chilean port city of iquique in the wake of #chileearthquake httpAddress,Other Useful Information
18269,rt usrId updated #tsunami animation northern chile D april 20D4 httpAddress via usrId #ptwc,Other Useful Information
18270,huge aftershock earthquake strikes chile httpAddress,Other Useful Information
18271,rt usrId hope the tsunami is not gonna happen #prayforchile,Sympathy and support
18272,rt usrId a major 8.0 httpAddress struck off the coast of chile with the sun and uranus on the local midheaven squaring ju,Other Useful Information
18273,omg i m absolutely in love of usrId lij ofuj pdk le lt ;3 !!,Not related or irrelevant
18274,rt usrId sending our deep condolence for earthquake in httpAddress #prayforhttpAddress stay safe chile shawols,Sympathy and support
18275,dtn italy in pictures chile earthquake quake strikes off northern chile httpAddress,Infrastructure and utilities
18276,it is very difficult to fight with your friend but what is worse is resentment,Not related or irrelevant
18277,ap powerful chile earthquake shakes coast httpAddress,Other Useful Information
18278,rt usrId DD female prisoners escape after massive earthquake rocks chile httpAddress,Other Useful Information
18279,rt usrId japan assesses tsunami threat after chile quake times of india montreal gazettejapan assesses tsunami httpAddress httpAddress,Caution and advice
18280,#chile #quake tsunami may reach #japan thursday httpAddress,Other Useful Information
18281,rt usrId #prayformh730 #prayforchile #prayforsouthkorea #prayforsinabung #prayfornigeria #prayforriau #prayfortheworld,Sympathy and support
18282,and the tsunami warning horns have begun ! #chileearthquake #chile #earthquake,Caution and advice
18283,rt usrId hope everyone s httpAddress may god help them #prayforchile,Sympathy and support
18284,inothernews a magnitude 8.0 quake has struck off the coast of httpAddress a tsunami warning is in effect httpAddress httpAddress,Caution and advice
18285,rt usrId biggest earthquakes since httpAddress #chileearthquake httpAddress,Other Useful Information
18286,#prayforchile lord we are in shock as we follow the news of earthquake in chile devastating damage to properties and lives please guide them,Sympathy and support
18287,#thinkofalietogetoffthephone i don t wanna talk with you bye,Not related or irrelevant
18288,rt usrId just heard about the 8.0 earthquake off the coast of httpAddress hope all our south american friends and fans are safe !,Sympathy and support
18289,chile declares state of emergency magnitude 8.2 quake strikes off the north coast triggering landslides and small tsunami but the httpAddress,Other Useful Information
18290,what do all the other countries the us gives money to do to help us ?? #prayforchile,Other Useful Information
18291,#breaking usrId has issued a #tsunami warning for #chile and #peru following 7.8 httpAddress httpAddress,Caution and advice
18292,rt usrId my thoughts and prayers are with you httpAddress be strong and stay httpAddress #prayforchile,Sympathy and support
18293,massive 7.8 earthquake aftershock of yesterdays 8.2 quake just hit 40km from iquique httpAddress damage and httpAddress httpAddress,Other Useful Information
18294,peru issues tsunami alert along southern coast after 7.8 quake strikes chile httpAddress,Caution and advice
18295,D killed in earthquake off northern chile the magnitude 8.2 earthquake set off a tsunami and forced an httpAddress httpAddress,Affected individuals
18296,rt usrId get an update on the httpAddress earthquake in chile gt ; httpAddress we re streaming action news live online at 11,Other Useful Information
18297,usrId how is the situation in chile after the earthquake ? is your area ok ?,Other Useful Information
18298,someone will win a blow,Not related or irrelevant
18299,#chileearthquake amp ; aftershocks proving country s extraordinary resilience living up to very high developed nations s httpAddress,Sympathy and support
18300,do you want me crawling back to you ?,Not related or irrelevant
18301,another earthquake for chile f 7.8,Other Useful Information
18302,rt usrId here we go httpAddress #tsunami warning issued for #chile amp ; #peru following another strong httpAddress httpAddress,Caution and advice
18303,rt usrId soccer livescore chi cl #antofagasta vs # ublense 0 0 2nd half started #soccer,Not related or irrelevant
18304,usrId baby do not you know ! in chile tsunami there what do i need words of encouragement yours i love you x56,Sympathy and support
18305,yet another strong earthquake strikes chile the sun daily httpAddress,Other Useful Information
18306,i m at usrId httpAddress usrId httpAddress,Not related or irrelevant
18307,lies marina amd the diamonds follow for follow httpAddress,Not related or irrelevant
18308,rt usrId #prayforsouthkorea #prayforsinabung #prayforchile #prayforukraine #prayforflores #prayfortheworld lt ;3 httpAddress,Sympathy and support
18309,praying for #chile #chileearthquake #chileearthquakeandtsunami .,Sympathy and support
18310,rt usrId chilean coast evacuated #tsunami warning D more hours #prayforchile,Affected individuals
18311,ratetake tsunami warning lifted six dead in chile httpAddress,Affected individuals
18312,i m at jorge basadre #310 httpAddress,Not related or irrelevant
18313,earth just over D hours ago reported httpAddress #earthquake httpAddress #aftershock 93km wnw of #iquique httpAddress http httpAddresshttpAddresst . cohttpAddressgak1lntqpy,Other Useful Information
18314,rt usrId woke up to this tragic httpAddress #prayforchile,Sympathy and support
18315,usrId chile tsunami caught on camera httpAddress,Other Useful Information
18316,rt usrId heart goes out to all affected by massive earthquake in httpAddress may god be with httpAddress,Sympathy and support
18317,rt usrId don t #prayforchile actually do something to httpAddress donate a few dollars whatever you httpAddress here s how via usrId h,Donations and volunteering
18318,rt usrId tsunami waves of about D feet reported off chile s coast after an 8.0 quake the pacific tsunami warning center httpAddress via,Caution and advice
18319,rt usrId hoping readers in chile are ok after the httpAddress,Sympathy and support
18320,rt usrId rt unicefusa unicef staff in #chile amp ; #peru r monitoring needs of httpAddress thots r httpAddress affected by d earthquake htt,Sympathy and support
18321,8.2 earthquake rocks northern coast of chile celebs tweet thoughts and prayers the httpAddress httpAddress #geologicalsurvey,Sympathy and support
18322,rt usrId chile s massive copper mines appear to have dodged quake harm #quake #tsunami httpAddress,Other Useful Information
18323,#prayforchile hope everyone is doing alright over there 5,Sympathy and support
18324,rt usrId another earthquake tonight in httpAddress strong aftershock with a magnitude of httpAddress tsunami warning for chilean coast and peru !,Caution and advice
18325,rt usrId #breaking magnitude 7.4 #earthquake strikes httpAddress likely aftershock from yesterday s 8.2 httpAddress,Other Useful Information
18326,rt usrId british nationals affected by the #earthquake or #tsunami in #chile please contact the #british #embassy in #lima DD DD D 6,Affected individuals
18327,small tsunami waves hit california following chile earthquake httpAddress,Other Useful Information
18328,japan chile small tidal wave from chilean earthquake reaches japan httpAddress #ufo4ublogasia,Caution and advice
18329,rt usrId powerful aftershock rocks northern chile a day after massive earthquake httpAddress,Other Useful Information
18330,rt usrId so many tragedy happen in DD #prayformh370 #prayforchile #prayforsinabung #prayforindonesia #prayfornigeria,Sympathy and support
18331,sorry for all the people in #chile #earthquake,Sympathy and support
18332,nasa chille si papa o i hope his alright #prayforchile,Sympathy and support
18333,rt usrId mt usrId forecast #tsunami energy map from usrId httpAddress,Other Useful Information
18334,rt usrId chile i hope you ll be httpAddress wish for the least damage by the quake and tsunami and let us offer prayers from the,Sympathy and support
18335,rt usrId a mighty httpAddress earthquake struck off the coast of northern chile late tuesday triggering small landslides httpAddress,Other Useful Information
18336,fuerza mis queridos chilenos #chile #prayersforchile be strong chile we are with you httpAddress,Sympathy and support
18337,damon amp ; elena prevented the tsunami from happening in peru ecuador and chile ! delena two flames merged into one,Other Useful Information
18338,rt usrId #prayforchile omg usrId r u ok ??,Sympathy and support
18339,usrId usrId usrId because they do not come to chile of once ? the complete cast ? one of my dreams is to know httpAddress,Not related or irrelevant
