item_id,item,label
1141,rt usrId rt primerimpacto fuerte sismo en guatemala el salvador y mxico httpAddress,Caution and advice
1142,rt usrId alert strong earthquake reported in guatemala httpAddress,Caution and advice
1143,rt usrId presidente otto prez declara alerta roja en toda guatemala por httpAddress,Caution and advice
1144,rt usrId presidente otto prez declara alerta roja en toda guatemala por httpAddress,Caution and advice
1145,rt usrId presidente otto prez molina declara alerta roja en toda guatemala por httpAddress indica que hay posibilidad de httpAddress,Caution and advice
1146,terremoto sacude mxico guatemala y el httpAddress alerta de tsunami para la costa httpAddress,Caution and advice
1147,rt usrId conredguatemala declara alerta roja departamental en san marcos #guatemala #sismogt,Caution and advice
1148,rt usrId presidente otto prez molina declara alerta roja en toda guatemala por sismo #temblorgt,Caution and advice
1149,rt usrId #sismo no se estacione junto a postes edificios u otros elementos que presenten httpAddress #mexico #df #edomex #chiap ..,Caution and advice
1150,rt usrId guatemala en alerta roja por sismo hay httpAddress el salvador y nicaragua alerta de httpAddress pendientes y tranquilidad,Caution and advice
1151,rt usrId #guatemala presidente usrId suspende actividades p blicas y ordena evacuar edificios #rt,Caution and advice
1152,presidente otto prez declares red alert in all of the country of httpAddress insivumeh removed the tsunami httpAddress httpAddress,Caution and advice
1153,rt usrId el presidente de #guatemala dice que hay alerta de tsunami viviendas totalmente destruidas y eval an posibles muertes httpAddress ..,Caution and advice
1154,rt usrId presidente otto prez molina declara alerta roja en toda guatemala por sismo #temblorgt,Caution and advice
1155,rt usrId ltima hora nicaragua emite una alerta de tsunami por el se smo en guatemala #terremoto,Caution and advice
1156,rt usrId #sismo nicaragua emite alerta de httpAddress hacen llamado a la poblaci n para la movilizaci n hacia las zonas httpAddress ..,Caution and advice
1157,rt usrId #sismo nicaragua emite alerta de httpAddress hacen llamado a la poblaci n para la movilizaci n hacia las zonas httpAddress ..,Caution and advice
1158,httpAddress spam filtered category 7.4 earthquake strikes off coast of guatemala httpAddress,Caution and advice
1159,rt usrId el presidente de #guatemala dice que hay alerta de tsunami viviendas totalmente destruidas y eval an posibles muertes,Caution and advice
1160,nicaragua emite alerta de tsunami tras el fuerte sismo en costas de guatemala rcn radio httpAddress v a usrId,Caution and advice
1161,nicaragua lanzan alerta de tsunami tras terremoto de 7 4 grados en guatemala la tensi n impera en httpAddress httpAddress #per,Caution and advice
1162,rt usrId presidente de #guatemala informa que ya hay ms de D mil miembros del ejrcito en san marcos ayudando a damnificados ..,Caution and advice
1163,pdte de #guatemala usrId pide a poblaci n que evite zonas en las que que haya concentraci n de gente por posibles httpAddress,Caution and advice
1164,temblor y alerta de tsunami en guatemala hagamos cadena de oraci n para que no sobreviva ricardo httpAddress,Caution and advice
1165,un sismo en httpAddress de 7.4 httpAddress,Caution and advice
1166,httpAddress httpAddress earthquake offshore guatemala no tsunami warning httpAddress via usrId,Caution and advice
1167,rt usrId 5.1 earthquake 54km sw of champerico httpAddress nov D 16 42 at epicenter 21m ago depth httpAddress httpAddress,Caution and advice
1168,rt usrId #oyenteseu reportan una rplica del terremoto en sectores de #sanmarcos y httpAddress usrId y usrId ..,Caution and advice
1169,#temblor m httpAddress 13km ssw of champerico guatemala httpAddress #earthquake #sismo,Caution and advice
1170,rt usrId ms de DD mil empleados de salud estn en alerta por terremoto en guatemala httpAddress v a usrId,Caution and advice
1171,rt usrId #cuba emiten advertencia de posible tsunami por fuerte sismo en costas de guatemala el sismo de 7 5 .. httpAddress ..,Caution and advice
1172,decreta presidente de guatemala alerta roja por temblor el presidente de guatemala otto httpAddress httpAddress por linea directa,Caution and advice
1173,rt usrId sismo ms de DD rplicas se registran en guatemala tras sismo de 7.2 de la httpAddress magnitudes desde 3.5 hasta 4.9 gra ..,Caution and advice
1174,rt usrId care are on the ground assessing the situation after a 7.2 #earthquake hit #guatemala,Caution and advice
1175,sismo anoche #sismo httpAddress 3.8 en maracaibo,Caution and advice
1176,ampl an estado de calamidad a siete departamentos de guatemala por el terremoto httpAddress,Caution and advice
1177,rt usrId conred reporta sismo a las 6 43 hrs con magnitud de 4.3 grados escala de richter a DD httpAddress de oc s sm httpAddress #larevi ..,Caution and advice
1178,rt usrId DD voluntarios y tcnicos evaluarn los daos que dej el #temblorgt #sismogt lee la nota httpAddress http ..,Caution and advice
1179,hoy 16 20hs reporte preliminar del sismo por usrId es 6 4 richter recuerden mantener la calma amigos de httpAddress,Caution and advice
1180,rt usrId ltima hora un sismo de 6.2 grados richter cimbra guatemala httpAddress,Caution and advice
1181,rt usrId #ahora un fuerte sismo con magnitud de 6.2 grados richter sacude #guatemala inform el usgs,Caution and advice
1182,httpAddress earthquake strikes off guatemala s western coast a httpAddress earthquake struck this httpAddress httpAddress,Caution and advice
1183,rt usrId sismo de magnitud 6 2 con epicentro en guatemala sacude el salvador httpAddress,Caution and advice
1184,#quevuelvarctv sismo de magnitud 6.2 sacude guatemala httpAddress,Caution and advice
1185,rt usrId un #sismo de 6 0 richter se registr frente a la costa de aysn httpAddress,Caution and advice
1186,hoy habr #terremotogt por ser martes 13 los temblores eran una introduccion,Caution and advice
1187,#chile DD km al e de tierra amarilla preliminar si magnitud 4.8 profundidad DD km hora cerca del httpAddress httpAddress #sismo v,Caution and advice
1188,#usgs #breaking m httpAddress 47km s of champerico guatemala httpAddress #pasthour #48 #earthquake #tsunami #prayfromjapan,Caution and advice
1189,rt usrId 4.5 earthquake 67km ssw of ocos httpAddress nov DD 00 47 at epicenter 34m ago depth httpAddress httpAddress,Caution and advice
1190,#sismo a DD km al o de navidad preliminar si magnitud 3.8 profundidad DD km hora cerca httpAddress httpAddress #innova virtual news,Caution and advice
1191,#sismo #temblor arica fuerte sismo pronosticado por red quake alert,Caution and advice
1192,rt usrId alerta #sismo con magnitud httpAddress 225km ssw en panenggoede #indonesia,Caution and advice
1193,alerta #sismo con magnitud httpAddress 14km n en meadow lakes #alaska,Caution and advice
1194,rt usrId medios internacionales manejan como terremoto el sismo ocurrido en guatemala !,Donations and volunteering
1195,#terremoto de 7 5 en httpAddress personal de #cruzroja evaluando daos v a httpAddress via usrId,Donations and volunteering
1196,rt usrId ahora #elsalvador #honduras #costarica y #venezuela ofrecen ayuda para damnificados tras terremoto en httpAddress,Donations and volunteering
1197,rt usrId los #activadosxguate en #sanmarcos ya inician el apoyo a las autoridades httpAddress usrId,Donations and volunteering
1198,bueno birds a sacar ropa en buen estado medicinas enlatados agua pura papel y dems httpAddress ayudemos a los httpAddress #guatemala,Donations and volunteering
1199,usrId socorristas hondureos auxiliarn a damnificados por el sismo esta maana en httpAddress gracias hermanos catrachos !,Donations and volunteering
1200,quelque DD DD personnes seraient touches par le sisme au httpAddress des oprations de secours sont en cours httpAddress,Donations and volunteering
1201,rt usrId noche de intensos rescates guatemala en alerta tras sismo de magnitud 7 2 fotos httpAddress,Donations and volunteering
1202,ban se solidariza con guatemala tras terremoto y ofrece ayuda a damnificados httpAddress,Donations and volunteering
1203,rt usrId ban se solidariza con guatemala tras terremoto y ofrece ayuda a damnificados httpAddress,Donations and volunteering
1204,rt usrId ban se solidariza con guatemala tras terremoto y ofrece ayuda a damnificados httpAddress,Donations and volunteering
1205,rt usrId guys let s help raise funds for the usrId for those in need in the #guatemala #earthquake httpAddress,Donations and volunteering
1206,rt usrId guys let s help raise funds for the usrId for those in need in the #guatemala #earthquake httpAddress,Donations and volunteering
1207,rt usrId guys let s help raise funds for the usrId for those in need in the #guatemala #earthquake httpAddress,Donations and volunteering
1208,rt usrId guys let s help raise funds for the usrId for those in need in the #guatemala #earthquake httpAddress,Donations and volunteering
1209,rt usrId siguen los trabajos de rescate en guatemala tras el terremoto paz y solidaridad para lo httpAddress,Donations and volunteering
1210,se suspende el festival del rbol gallo y se destinar la mitad de los fondos q5 millones a los damnificados por el sismo en #guatemala,Donations and volunteering
1211,rt usrId guys let s help raise funds for the usrId for those in need in the #guatemala #earthquake httpAddress,Donations and volunteering
1212,rt usrId guys let s help raise funds for the usrId for those in need in the #guatemala #earthquake httpAddress,Donations and volunteering
1213,rt usrId amigos hoy tenemos que ayudar a los hermanos que sufrieron el terremoto en guatemala apolla a los centros de acopio en tu c ..,Donations and volunteering
1214,rt usrId guys let s help raise funds for the usrId for those in need in the #guatemala #earthquake httpAddress,Donations and volunteering
1215,rt usrId guys let s help raise funds for the usrId for those in need in the #guatemala #earthquake httpAddress,Donations and volunteering
1216,usrId help raise funds for the usrId for thosein need in the #guatemala #earthquake httpAddress usrId,Donations and volunteering
1217,mandatario asegura que la ayuda humanitaria est fluyendo pero pide paciencia a los afectados #sismogt #temblorgt,Donations and volunteering
1218,#venezuela envi a #guatemala DD toneladas de medicinas y alimentos httpAddress usrId #terremoto,Donations and volunteering
1219,rt usrId champerico #retalhuleu clama por ayuda luego del #terremotogt httpAddress,Donations and volunteering
1220,rt usrId guys let s help raise funds for the usrId for those in need in the #guatemala #earthquake httpAddress,Donations and volunteering
1221,via usrId unesco donar us 50 mil a guatemala tras terremoto de 7 4 richter httpAddress,Donations and volunteering
1222,rt usrId aeroclub de guatemala y emisora unidas contin an con recepci n de v veres para damnificados por httpAddress httpAddress ..,Donations and volunteering
1223,usrId yeah like donate to the devastation of sandy or the earthquake in httpAddress,Donations and volunteering
1224,rt usrId guatemala earthquake we re helping local orgs to reach up to 7 00 people w household goods blankets mattresses amp ; hygi ..,Donations and volunteering
1225,rt usrId wow ! leer que adam levine integrante de maroon 5 donar dinero a v ctimas del terremoto en guatemala es sorprendent ..,Donations and volunteering
1226,entregaremos ayuda en el hospital nacional de #sanmarcos #guatemala,Donations and volunteering
1227,httpAddress donara la republica de #taiwan a #guatemala anunciado por adolfo sun embajador de httpAddress,Donations and volunteering
1228,rt usrId venezuela env a a guatemala DD toneladas ms de alimentos y medicinas para afectados de terremoto httpAddress ..,Donations and volunteering
1229,rt usrId israel har llegar a guatemala v veres a los damnificados del terremoto los cuales sern distribuidos en DD albergues ..,Donations and volunteering
1230,rt usrId sismo fue sensible en la capital de guatemala,Infrastructure and utilities
1231,usrId reporteni #temblor m httpAddress 49km sw of champerico guatemala httpAddress httpAddress se sintio feo loco httpAddress,Infrastructure and utilities
1232,rt usrId urgente #sismo de magnitud 7 5 sacude #guatemala httpAddress,Infrastructure and utilities
1233,rt usrId magnitude 7.5 earthquake strikes off guatemala s pacific httpAddress no tsunami warning httpAddress details soon httpAddress ..,Infrastructure and utilities
1234,rt usrId usgs httpAddress earthquake strikes off #guatemala httpAddress,Infrastructure and utilities
1235,recuerden que pueden reportar daos a inmuebles por el #sismo en esta cuenta lo pueden httpAddress,Infrastructure and utilities
1236,rt usrId urgente #sismo de magnitud 7 5 sacude #guatemala httpAddress,Infrastructure and utilities
1237,#alerta reportan que en san marcos al occidente de #guatemala hay viviendas desplomadas por httpAddress,Infrastructure and utilities
1238,rt usrId urgente #sismo de magnitud 7 5 sacude #guatemala httpAddress,Infrastructure and utilities
1239,rt usrId edificios como el de san lzaro fueron evacuados tras el #sismo de 6.3 grados httpAddress httpAddress,Infrastructure and utilities
1240,rt usrId ese #temblor destruyo toda #guatemala se ve toda madrea ah ya estaba as de culera antes del temblor ?,Infrastructure and utilities
1241,el sismo de 7.5 grados que ocurri en guatemala ha producido daos materiales casas desplomadas seg n los httpAddress #caracas #maracaibo #peru,Infrastructure and utilities
1242,rt usrId en #guatemala si hay casas caidas por sismo #cruzroja atendiendo reporte de heridos informa usrId,Infrastructure and utilities
1243,rt usrId comienzan a reportarse daos a estructuras en guatemala por el sismo de magnitud 7.4 ocurrido fuera de las costas de ese pa ..,Infrastructure and utilities
1244,efrain gonzlez nos env a esta imagen de los daos en una escuela en san httpAddress httpAddress httpAddress,Infrastructure and utilities
1245,usuarios registran la ca da de l neas telef nicas falta de luz y el derrumbe de una casa por el sismo en #guatemala httpAddress,Infrastructure and utilities
1246,rt usrId usuarios registran la ca da de l neas telef nicas falta de luz y el derrumbe de una casa por el sismo en #guatemala httpAddress ..,Infrastructure and utilities
1247,magnitude 7.5 earthquake hits offshore guatemala usgs says,Infrastructure and utilities
1248,rt usrId un terremoto de 7 5 de magnitud al suroeste de guatemala provoca el derrumbe de casas httpAddress,Infrastructure and utilities
1249,rt usrId guatemala sismo de 7 4 grados richter se sintio en la costas sur #temblorgt httpAddress,Infrastructure and utilities
1250,rt usrId foto reportan daos materiales en guatemala despus del sismo httpAddress v a usrId,Infrastructure and utilities
1251,rt usrId guatemala al menos DD casas se han derrumbado en san marcos tras fuerte httpAddress se reportan tres personas httpAddress,Infrastructure and utilities
1252,rt usrId compartimos esta imagen en los supermercados se cay el producto de las estanter as por el httpAddress #tiemblaenguate ht ..,Infrastructure and utilities
1253,rt usrId foto reportan daos materiales en guatemala despus del sismo httpAddress v a usrId,Infrastructure and utilities
1254,rt usrId DD casas desplomadas y al menos D muertos en guatemala frontera con m xico por sismo de 7 . D httpAddress,Infrastructure and utilities
1255,rt usrId actualizando el temblor fue de 7.5 #guatemala est sin comunicaci n telef nica se cayeron todas las l neas,Infrastructure and utilities
1256,rt usrId pute o.o rt el periodico usuarios reportan ms daos materiales en san httpAddress foto dixon vasquez #temblorgt h ..,Infrastructure and utilities
1257,rt usrId se reportan por lo menos DD casas derrumbadas en el departamento de san marcos en #guatemala debido al #sismo httpAddress ..,Infrastructure and utilities
1258,rt usrId graves daos en #guatemala producto de fuerte #sismo httpAddress v a usrId usrId usrId ..,Infrastructure and utilities
1259,rt usrId se desploman casas y comercios en #guatemala por #sismo httpAddress,Infrastructure and utilities
1260,seg n usrId las ruinas de san agust n y santa clara adems el arco de santa catalina sufrieron daos estructurales #temblorgt,Infrastructure and utilities
1261,rt usrId el terremoto de guatemala en imgenes #escuchorcn httpAddress v a usrId,Infrastructure and utilities
1262,rt usrId evaluaci n de daos en infraestructura por sismo en httpAddress httpAddress,Infrastructure and utilities
1263,rt usrId restablecidos servicios p blicos en zonas afectadas por sismo en guatemala httpAddress,Infrastructure and utilities
1264,ms de D mil viviendas sufrieron daos por terremoto en guatemala el sismo que estremeci el pasado mircoles httpAddress httpAddress,Infrastructure and utilities
1265,rt usrId miedo falta de agua luz y techo tras devastador sismo en guatemala httpAddress,Infrastructure and utilities
1266,edificio de escuela publica resulta seriamente afectada en su infraestructura por fuerte #sismogt en el quetzal httpAddress,Infrastructure and utilities
1267,rt usrId urgente sismo de magnitud 6 2 sacude httpAddress httpAddress,Infrastructure and utilities
1268,rt usrId bomberos voluntarios confirman que casas daadas en san marcos se terminan de httpAddress #temblorgt,Infrastructure and utilities
1269,rt usrId contin a el proceso de demolici n de viviendas en #sanmarcos httpAddress,Infrastructure and utilities
1270,rt usrId ministro de comunicaciones usrId coordina trabajos de limpieza y demolici n en httpAddress usrId httpAddress ..,Infrastructure and utilities
1271,#sismo m httpAddress atacama chile november 14 DD 00 00 45 gmt httpAddress,Infrastructure and utilities
1272,agnte001 crear guatemala comit de reconstrucci n tras terremoto el comit tendr como objetivo coordinar la httpAddress httpAddress,Infrastructure and utilities
1273,comenzar reconstrucci n de viviendas tras sismo en guatemala el gobierno guatemalteco evalu hoy las primeras acciones de httpAddress,Infrastructure and utilities
1274,fuerte sismo sacude guatemala mxico y buena parte de httpAddress,Other Useful Information
1275,ooh usrId D . 5 earthquake 49km sw of champerico httpAddress nov D 10 35 at epicenter 6m ago depth httpAddress httpAddress,Other Useful Information
1276,rt usrId D . 5 earthquake 49km sw of champerico httpAddress nov D 10 35 at epicenter 6m ago depth httpAddress httpAddress,Other Useful Information
1277,preliminar httpAddress del #sismo que se sintio hace unos momentos en el df m,Other Useful Information
1278,rt usrId rt usrId D . 5 earthquake 49km sw of champerico httpAddress nov D 10 35 at epicenter 6m ago depth httpAddress ht ..,Other Useful Information
1279,usrId D . 5 earthquake 49km sw of champerico httpAddress nov D 10 35 at httpAddress httpAddress que grueso !,Other Useful Information
1280,usrId D . 5 earthquake 49km sw of champerico httpAddress nov D 10 35 at epicenter 6m ago depth httpAddress o.o,Other Useful Information
1281,rt usrId D . 5 earthquake 49km sw of champerico httpAddress nov D 10 35 at epicenter 6m ago depth httpAddress httpAddress,Other Useful Information
1282,rt usrId 7.5 earthquake just struck off pacific coast of guatemala httpAddress,Other Useful Information
1283,rt usrId D . 5 earthquake 49km sw of champerico httpAddress nov D 10 35 at epicenter 6m ago depth httpAddress httpAddress,Other Useful Information
1284,rt usrId sismo de 7.5 grados richter es registrado en champerico guatemala a las 10 35 httpAddress httpAddress,Other Useful Information
1285,rt usrId sismo de 7.5 grados richter es registrado en champerico guatemala a las 10 35 httpAddress httpAddress,Other Useful Information
1286,rt usrId D . 5 earthquake 49km sw of champerico httpAddress nov D 10 35 at epicenter 6m ago depth httpAddress httpAddress,Other Useful Information
1287,rt usrId urgente #sismo de magnitud 7 5 sacude #guatemala httpAddress,Other Useful Information
1288,rt usrId D . 5 earthquake 49km sw of champerico httpAddress nov D 10 35 at epicenter 6m ago depth httpAddress httpAddress,Other Useful Information
1289,rt usrId 7 5 #temblorgt,Other Useful Information
1290,rt usrId al parecer el sismo fue en la frontera con httpAddress 7.5 es el nuevo httpAddress #sismoenvivo,Other Useful Information
1291,rt usrId eil sehr starkes #erdbeben in #guatemala erste magnitude automatisch 7.5 49km sw of champerico,Other Useful Information
1292,rt usrId urgente #sismo de magnitud 7 5 sacude #guatemala httpAddress,Other Useful Information
1293,rt usrId un #temblor de 7.3 grados con epicentro en #chiapas se siente el sur de #mxico #guatemala y el #salvador httpAddress,Other Useful Information
1294,rt usrId magnitude 7.3 earthquake hits off guatemala s pacific coast usgs via usrId,Other Useful Information
1295,rt usrId el #sismo de #guatemala tambin sacudi #elsalvador y #mxico httpAddress,Other Useful Information
1296,rt usrId magnitude 7.5 earthquake strikes off guatemala s pacific httpAddress no tsunami warning httpAddress details soon httpAddress ..,Other Useful Information
1297,impactantes imgenes de la devastaci n luego del temblor #temblorgt httpAddress,Other Useful Information
1298,el #sismo de #guatemala tambin sacudi #elsalvador y #mxico httpAddress,Other Useful Information
1299,rt usrId #sismo en #mxico de 7.5 grados no provoca alerta de #tsunami para costas de #ecuador y httpAddress,Other Useful Information
1300,rt usrId el #sismo de #guatemala tambin sacudi #elsalvador y #mxico httpAddress,Other Useful Information
1301,rt usrId ltima hora un terremoto de magnitud 7 3 sacude la costa del pac fico de guatemala,Other Useful Information
1302,rt usrId D . 5 earthquake 49km sw of champerico httpAddress nov D 10 35 at epicenter 6m ago depth httpAddress httpAddress,Other Useful Information
1303,strong tremor felt in guatemala city el salvador guatemala city reuters a strong earthquake shook httpAddress httpAddress,Other Useful Information
1304,rt usrId un #temblor de 7.3 grados con epicentro en #chiapas se siente el sur de #mxico #guatemala y el #salvador httpAddress,Other Useful Information
1305,rt usrId alguno de nuestros usuarios en #guatemala #elsalvador o #mxico sinti el sismo de 7 5 ? comparte tus impresiones httpAddress ..,Other Useful Information
1306,rt usrId alguno de nuestros usuarios en #guatemala #elsalvador o #mxico sinti el sismo de 7 5 ? comparte tus impresiones httpAddress ..,Other Useful Information
1307,el epicentro del #sismo que sacudi a la ciudad de mxico fue ubicado a DD km de la poblaci n guatemalteca de champerico,Other Useful Information
1308,rt usrId con este #temblorgt es bueno tomar unos #tragosdecusha,Other Useful Information
1309,rt usrId magnitude 7.3 earthquake hits off guatemala s pacific coast usgs reports usrId,Other Useful Information
1310,rt usrId rt usrId magnitude 7.3 earthquake hits off guatemala s pacific coast usgs reports usrId,Other Useful Information
1311,rt usrId usgs httpAddress earthquake strikes off #guatemala httpAddress,Other Useful Information
1312,rt usrId sismo sacude a mxico se siente en guatemala y el salvador httpAddress #internacionales,Other Useful Information
1313,rt usrId sismo se percibe en mexico y guatemala al momento no hay heridos 7 5 ricther,Other Useful Information
1314,rt usrId magnitude 7.5 earthquake strikes off guatemala s pacific httpAddress no tsunami warning httpAddress details soon httpAddress ..,Other Useful Information
1315,rt usrId sismo de magnitud 7 5 en centroamrica se sinti en mxico guatemala y el httpAddress #maanasblu,Other Useful Information
1316,los sismos generan muchas evacuaciones hasta en httpAddress chiales qu fuerte !! #sismo 6.3 en el httpAddress,Other Useful Information
1317,watching the news when the earthquake alarm went httpAddress 7.3 along the border with guatemala from what i httpAddress,Other Useful Information
1318,rt usrId sismo hora local 10 35 httpAddress httpAddress frente a costas de guatemala profundidad httpAddress magnitud 7.5 i ..,Other Useful Information
1319,rt usrId revised httpAddress gt ; httpAddress D . 4 earthquake 24km s of champerico httpAddress nov D 10 35 at epicenter 20m ago depth DD ..,Other Useful Information
1320,vivo cerca del epicentro y nadie me pregunta c mo estoy ni me quieren httpAddress #sismo,Other Useful Information
1321,rt usrId sismo 7.5 afecta a guatemala mxico,Other Useful Information
1322,usrId magnitude 7.3 earthquake hits off guatemala s pacific coast usgs,Other Useful Information
1323,rt usrId rt usrId usgs httpAddress earthquake strikes off #guatemala httpAddress,Other Useful Information
1324,usrId revised httpAddress gt ; httpAddress D . 4 earthquake 24km s of champerico httpAddress nov D 10 35 at epicenter 20m ago depth httpAddress,Other Useful Information
1325,rt usrId impactantes imgenes de la devastaci n luego del temblor #temblorgt httpAddress,Other Useful Information
1326,rt usrId shoa descarta tsunami en las cosas de chile tras fuerte sismo en mxico y guatemala httpAddress,Other Useful Information
1327,usrId hola debido al terremoto en mexico guatemala y en gran parte de centro america se pronostica algun sismo para httpAddress,Other Useful Information
1328,rt usrId se registro terremoto de 7.4 en la costa de guatemala y hay reportes de daos y httpAddress tambien la cd . de mxico reg ..,Other Useful Information
1329,rt usrId guatemala recin nos ha dado a ricardo arjona el asesinato de facundo cabral y un terremoto de httpAddress propongo su expulsi n d ..,Other Useful Information
1330,usrId est vez sal sin correr sin gritar y sin empujar voy httpAddress #sismo,Other Useful Information
1331,ese #temblorgt me hasta el sueo me quito !! httpAddress,Other Useful Information
1332,rt usrId el sismo de 7 5 en #guatemala se produjo a las 10 37 am y tuvo una duraci n de ms de DD segundos seg n las autoridades http ..,Other Useful Information
1333,rt usrId el sismo de 7 5 en #guatemala se produjo a las 10 37 am y tuvo una duraci n de ms de DD segundos seg n las autoridades http ..,Other Useful Information
1334,rt usrId magnitude 7.3 earthquake hits off guatemala s pacific coast usgs,Other Useful Information
1335,rt usrId impresionante registros del terremoto de guatemala en las estaciones acelerogrficas del httpAddress el mximo est httpAddress httpAddress ..,Other Useful Information
1336,rt usrId la tierra te ha enviado un zumbido #adiosmessenger #temblorgt,Other Useful Information
1337,rt usrId impactantes imgenes de la devastaci n luego del temblor #temblorgt httpAddress,Other Useful Information
1338,magnitude 7.5 quake hits off guatemala s pacific coast usgs httpAddress,Other Useful Information
1339,rt usrId impactantes imgenes de la devastaci n luego del temblor #temblorgt httpAddress,Other Useful Information
1340,rt usrId earthquake m httpAddress offshore guatemala httpAddress,Other Useful Information
1341,segun el sismologico fueron D temblores uno en chiapas y otra en rio grande .. sera por que es miercoles Dx1 ?? #temblor #sismo,Other Useful Information
1342,rt usrId revised httpAddress gt ; httpAddress D . 4 earthquake 24km s of champerico httpAddress nov D 10 35 at epicenter 20m ago depth DD ..,Other Useful Information
1343,rt usrId #sismo reportan dos temblores el primero de 7.3 en #chiapas y el segundo de 6.3 en httpAddress httpAddress,Other Useful Information
1344,rt usrId breaking a httpAddress earthquake has hit off the coast of guatemala according to the httpAddress geological httpAddress,Other Useful Information
1345,httpAddress magnitude 7.5 earthquake hits coast of guatemala,Other Useful Information
1346,strong quake hits off guatemala httpAddress,Other Useful Information
1347,D sismo en menos de una hora uno confirmado de 7.3 en chiapas y en guatemala y el otro de 6.3,Other Useful Information
1348,usrId hasta el momento no se registran victimas fatales del sismo d 7.3 #guatemala #edomex #mexico #chiapas #guerrero #oaxaca #df,Other Useful Information
1349,rt usrId httpAddress fuerte sismo de magnitud 7.4 frente a las costas de guatemala sacude intensamente mxico y el salvador sin vi ..,Other Useful Information
1350,rt usrId forte terremoto atinge a costa da guatemala httpAddress,Other Useful Information
1351,informe especial #sismo de magnitud 7 5 sacude #guatemala,Other Useful Information
1352,rt usrId ltima hora temblor de 7.4 grados a DD kil metros de #champerico httpAddress,Other Useful Information
1353,rt usrId sismo de 7 3 afect a mxico guatemala y el salvador httpAddress,Other Useful Information
1354,alguien sinti el #sismo ? seg n usrId fue de 7.3 httpAddress y yo no sent nada,Other Useful Information
1355,rt usrId magnitude 7.5 earthquake strikes off guatemala s pacific httpAddress no tsunami warning httpAddress details soon httpAddress ..,Other Useful Information
1356,rt usrId forte terremoto atinge a costa da guatemala httpAddress,Other Useful Information
1357,#sismo de 7 33 grados richter sacude el sureste de mxico httpAddress,Other Useful Information
1358,este temblor tuvo epicentro en mxico pero se siento en httpAddress honduras salvador y costa rica !,Other Useful Information
1359,rt usrId #sismo httpAddress guatemala 7 nov 2012 16 35 50 httpAddress profundidad httpAddress km mapa httpAddress #earthquake usgs,Other Useful Information
1360,rt usrId servicio sismol gico de estados unidos reporta que profundida de temblor al sur suroeste de #guatemala fue de DD km .,Other Useful Information
1361,rt usrId sismo ocurrido en guatemala en el ao de DD fue de la misma magnitud ; 7.5 grados en la escala de httpAddress #temblorgt,Other Useful Information
1362,rt usrId #temblorgt ? no tranquilos solo se les cay el rbol httpAddress,Other Useful Information
1363,rt usrId ahora shoa descarta tsunami para costas de chile a ra z del sismo de magnitud 7.4 richter registrado en guatemala hac ..,Other Useful Information
1364,rt usrId #ultimahora sismo de magnitud 7.5 sacude mxico guatemala y el salvador httpAddress,Other Useful Information
1365,usrId sismo de magnitud 7.5 en frente a costas de guatemala nov 07 DD 10 35 00 httpAddress,Other Useful Information
1366,rt usrId usrId el usgs reduce a 7 4 la magnitud del sismo en #guatemala httpAddress,Other Useful Information
1367,rt usrId reporte el usgs informa sismo de 7.4 grados en champerico #guatemala httpAddress,Other Useful Information
1368,rt usrId el sismo de 7 5 en #guatemala se produjo a las 10 37 am y tuvo una duraci n de ms de DD segundos seg n las autoridades http ..,Other Useful Information
1369,#sismo estuvo leve casi no se sintio,Other Useful Information
1370,rt usrId #sismo de 7 33 grados richter sacude el sureste de #mxico httpAddress,Other Useful Information
1371,rt usrId nimo guatemala mxico y el salvador ! rt usrId el #sismo de #guatemala tambin sacudi #elsalvador y #mxico,Other Useful Information
1372,usrId sismo de 7 5 grados sacudi a guatemala el salvador y mxico httpAddress o que httpAddress,Other Useful Information
1373,rt usrId magnitude 7.5 earthquake strikes off guatemala s pacific httpAddress no tsunami warning httpAddress details soon httpAddress ..,Other Useful Information
1374,rt usrId terremoto con magnitud de 7.5 con epicentro en la costa entre chiapas y httpAddress httpAddress,Other Useful Information
1375,rt usrId jenny rivera se cay de la cama tomen sus precauciones #sismo httpAddress,Other Useful Information
1376,ahora terremoto en guatemala que esta pasando con nuestro planeta dios mio !!,Other Useful Information
1377,sonora969 presidenteoj se suspenden las actividades en la torre de tribunales por el d a de httpAddress #temblorgt webones solo excusas son !,Other Useful Information
1378,rt usrId actualizado terremoto de 7.5 grados sacude mxico y guatemala httpAddress,Other Useful Information
1379,rt usrId p #sismo de 7.5 grados de magnitud en costas de #mxico #guatemala y el salvador en el #ocanopac fico,Other Useful Information
1380,rt usrId la prensa piensa en tsunami en las costas de guatemala y mxico pero un sismo de 7.4 a DD millas de profundidad no pro ..,Other Useful Information
1381,breaking 7.5 magnitude earthquake off coast of guatemala ap reports httpAddress #earthquake #guatemala,Other Useful Information
1382,rt usrId tembl en guatemala reportan que por el momento no hay v ctimas ni daos tras el sismo de 7 5 grados,Other Useful Information
1383,#themayanswereright rt usrId dow jones lost DD points and a huge earthquake struck httpAddress,Other Useful Information
1384,rt usrId magnitude 7.3 earthquake hits off guatemala s pacific coast usgs,Other Useful Information
1385,rt usrId urgente #sismo de magnitud 7 5 sacude #guatemala httpAddress,Other Useful Information
