item_id,item,label
15993,rt usrId images from northern california where a powerful earthquake struck sunday httpAddress httpAddress photo ap httpAddress,Other Useful Information
15994,breaking news 7.0 earthquake hits northern california breaking news 7.0 earthquake httpAddress httpAddress,Other Useful Information
15995,rt usrId data from fitness trackers reveal extent of the disruption from the #napa earthquake httpAddress httpAddress,Other Useful Information
15996,#napaquake prayers to all in napa tonight,Sympathy and support
15997,napa earthquake hits httpAddress the showroom was untouched but dave s house in the hills above napa didn t do so httpAddress httpAddress,Infrastructure and utilities
15998,rt usrId inside staples httpAddress #napa #quake httpAddress,Not related or irrelevant
15999,rt usrId most california photo ever ? httpAddress napa #quake images here httpAddress httpAddress,Not related or irrelevant
16000,rt usrId httpAddress DD #earthquake earthquake napa earthquake of DD httpAddress,Other Useful Information
16001,rt usrId city of napa has red tagged DD buildings due to #earthquake httpAddress added to do not occupy list senior center trancas s,Infrastructure and utilities
16002,rt usrId even buildings with seismic retrofits damaged in #napa #earthquake usrId usrId httpAddress,Infrastructure and utilities
16003,quake m 2.3 6km s of yountville california,Other Useful Information
16004,aftershocks jar northern california aftershocks from the northern california earthquake rumbled through the bay .. httpAddress,Other Useful Information
16005,rt usrId our usrId winery team reports no damage in the winery and thankfully aside from reorganized homes everyone is saf,Other Useful Information
16006,rt usrId meadowbrook lane in napa skaters finding upside to quake httpAddress photo from #nbcbayarea photog jeremy carroll httpAddress,Not related or irrelevant
16007,rt usrId trending downtown napa takes brunt of damage from earthquake httpAddress httpAddress,Infrastructure and utilities
16008,california starts quake clean up california is assessing the damage after a powerful earthquake struck the httpAddress httpAddress,Infrastructure and utilities
16009,rt usrId meadowbrook lane in napa skaters finding upside to quake httpAddress photo from #nbcbayarea photog jeremy carroll httpAddress,Not related or irrelevant
16010,#usaheadlines northern california quake no way to know when next one will hit httpAddress,Other Useful Information
16011,rt usrId meadowbrook lane in napa skaters finding upside to quake httpAddress photo from #nbcbayarea photog jeremy carroll httpAddress,Other Useful Information
16012,rt usrId that wasn t an earthquake that was httpAddress rt usrId state of emergency declared after california earthquake httpAddress,Caution and advice
16013,us #usnews #california #earthquake #environmentalists california environmentalists decry wildfire plan httpAddress,Not related or irrelevant
16014,ap top strong california quake shakes famed wine country napa httpAddress ap the san francisco bay area s httpAddress httpAddress,Infrastructure and utilities
16015,#business #biz northern california rocked by magnitude 6.0 earthquake a magnitude 6.0 earthquake hit httpAddress httpAddress,Other Useful Information
16016,the napa earthquake woke this many jawbone up wearers httpAddress,Other Useful Information
16017,powerful earthquake rattles northern california httpAddress,Other Useful Information
16018,rt usrId httpAddress DD earthquake state of emergency declared after california earthquake httpAddress,Caution and advice
16019,rt usrId a 1.9 magnitude earthquake occurred httpAddress ene of napa httpAddress details httpAddress map httpAddress,Other Useful Information
16020,rt usrId the napa earthquake woke this many jawbone up wearers httpAddress,Not related or irrelevant
16021,rt usrId #napaquake ruptures water mains amp ; gas lines D critically injured ; fires damaged httpAddress httpAddress httpAddress,Infrastructure and utilities
16022,earthquake risk makes california s diablo canyon a fukushima in waiting the ecologist httpAddress,Other Useful Information
16023,over DD injured in napa quake httpAddress,Affected individuals
16024,residents report mysterious flashes in the sky during napa httpAddress httpAddress,Other Useful Information
16025,rt usrId #california earthquake aftermath buildings destroyed over DD injured video httpAddress,Affected individuals
16026,emergency mgmt D lessons from the california earthquake httpAddress,Other Useful Information
16027,usrId gt ; #quake m 1.4 6km nw of the geysers california time2014 08 28 17 18 06 httpAddress httpAddress #warning !,Caution and advice
16028,biggest quakes by magnitude in california california where a quake and fire devastated the city of san httpAddress httpAddress,Infrastructure and utilities
16029,rt usrId i talked to a geologist about what a 6.0 magnitude quake like the one in northern california would be like in the mid so,Other Useful Information
16030,#topnews california earthquake reminds vintners merchants of fragility of napa s success washington post httpAddress,Other Useful Information
16031,usrId know someone who experienced property damage in the #napaquake ? you may need expert httpAddress httpAddress,Caution and advice
16032,rt usrId meadowbrook lane in napa skaters find upside to quake httpAddress video httpAddress pic by jeremy carroll httpAddress,Infrastructure and utilities
16033,rt usrId thoughts and prayers go out to all those affected by yesterday s earthquake in #napa #california httpAddress,Sympathy and support
16034,how an earthquake will mess up your sleep a jawbone chart northern california s worst httpAddress httpAddress #forbesbusiness,Other Useful Information
16035,rt usrId scientists had a 10 second warning before a httpAddress earthquake struck california httpAddress httpAddress,Other Useful Information
16036,rt usrId usa httpAddress DD earthquake three critically injured almost DD treated at napa hospital following 6.0 .. gi,Affected individuals
16037,#usgs #breaking m httpAddress 5km se of big bear lake california httpAddress #pasthour #148 #earthquake #tsunami #prayfromjapan,Other Useful Information
16038,help desk httpAddress power back in napa but dsl httpAddress took DD httpAddress to coax my mom to find pwr httpAddress quake pulled it out and behind httpAddress,Infrastructure and utilities
16039,rt usrId will federal aid arrive for #napaquake ? httpAddress httpAddress,Donations and volunteering
16040,watch downtown napa newer buildings fared better than old in quake abc news neal karlinsky tours earthquake damage in the httpAddress,Infrastructure and utilities
16041,rt usrId love it . how the napa earthquake affected bay area httpAddress httpAddress awesome work usrId cc usrId,Other Useful Information
16042,a look at earthquake s impact on california region napa httpAddress ap a strong earthquake rattled a httpAddress httpAddress,Other Useful Information
16043,northern california earthquake blue collar vallejo hit hard sfgate httpAddress via usrId,Not related or irrelevant
16044,best place to die in earthquake ? try san httpAddress how california cities are and aren t preparing for the big one httpAddress,Caution and advice
16045,our thoughts are with all those affected by the httpAddress wishing friends amp ; businesses quick httpAddress #napaearthquake #napa #earthquake,Sympathy and support
16046,rt usrId california early warning system gave only 10 second alert before big napa quake httpAddress,Caution and advice
16047,rt usrId meadowbrook lane in napa skaters finding upside to quake httpAddress photo from #nbcbayarea photog jeremy carroll httpAddress,Infrastructure and utilities
16048,californias recent earthquake adds stress to already stressed fault zone httpAddress,Other Useful Information
16049,D yr old kepler of napa helping #nbcbayarea photog robert get video of earthquake anchor that saved eye spy office httpAddress,Other Useful Information
16050,rt usrId earthquake lights mysterious flashes of light appear during napa earthquake httpAddress #napaquake,Other Useful Information
16051,#usaheadlines northern california quake no way to know when next one will hit httpAddress,Other Useful Information
16052,rt usrId northern california s wine industry rocked by sunday s httpAddress earthquake httpAddress httpAddress,Other Useful Information
16053,aftershock rattles area of california hit by earthquake,Other Useful Information
16054,#news httpAddress quake the recovery from the strongest earthquake in DD years to strike northern california will httpAddress httpAddress,Other Useful Information
16055,rt usrId after so much damage from the #napa #earthquake usrId analyzed what s next for httpAddress usrId 5p httpAddress,Infrastructure and utilities
16056,napa valley quake could help forecast big one D seconds early httpAddress,Other Useful Information
16057,how much cost your life in an earthquake ? #earthquake detector #alarm httpAddress usrId #california #puertorico #temblor,Other Useful Information
16058,more updates from the #napa earthquake where vintners are picking through overturned barrels and smashed bottles to httpAddress,Infrastructure and utilities
16059,magnitude 6.1 earthquake strikes napa valley at least DD injured tens of thousands without power httpAddress,Affected individuals
16060,rt usrId state of emergency after quake hits california wine httpAddress httpAddress,Caution and advice
16061,#wow ! the damage rt usrId big chunk of the #maxwellbridge in #napa #tvcamera used for scale #napaquake httpAddress,Infrastructure and utilities
16062,jawbone up data shows how many woke up during the napa earthquake httpAddress,Other Useful Information
16063,what napa looks like after the quake httpAddress a strong earthquake rocked northern california httpAddress httpAddress,Other Useful Information
16064,quake is major test for hard luck california city httpAddress #emm,Other Useful Information
16065,citizens drone video shows damage of napa earthquake httpAddress by jeff john roberts,Other Useful Information
16066,rt usrId residents report mysterious flashes in the sky during napa httpAddress httpAddress,Other Useful Information
16067,wow i get a twitter and two amazing things happen dr. who series D premiers and a 6.0 earthquake happens in california ! #earthquake #drwho,Other Useful Information
16068,updated #napaquake stats injuries nearly DD critical injuries D aftershocks 60 uninhabitable buildings DD homes without water DD,Affected individuals
16069,clean up begins after powerful california earthquake httpAddress #uk #itv #news,Other Useful Information
16070,the latest on the napa earthquake httpAddress,Other Useful Information
16071,the httpAddress earthquake that rocked the napa valley in california over the weekend causing dozens httpAddress httpAddress,Affected individuals
16072,skaters make best of napa earthquake by shredding buckled streets to quote jurassic park s esteemed fictional chaos theorist ian httpAddress,Not related or irrelevant
16073,napa earthquake tech upgrades helped pg amp ; e respond quickly sfgate httpAddress #news,Other Useful Information
16074,rt usrId california earthquake strikes san francisco bay httpAddress one of the strongest earthquakes with a magnitude of httpAddress httpAddress,Other Useful Information
16075,rt usrId california usa pomona httpAddress #earthquake DD scores of aftershocks from napa earthquake felt more on the,Other Useful Information
16076,california skaters turn quake damaged roads into playland .. httpAddress #jerrybrown #photogettyimages #sanfranciscobay,Not related or irrelevant
16077,california earthquake an assessment of the consequences and preparations for a catastrophic california earthquake f httpAddress,Not related or irrelevant
16078,rt usrId queen of the valley medical center D hospital employees were injured in #napaquake ; 1D patients admitted to hospital out o,Affected individuals
16079,boe announces emergency tax relief for business owners affected by south napa earthquake business owners httpAddress httpAddress,Other Useful Information
16080,httpAddress quake shakes california httpAddress,Other Useful Information
16081,rt usrId a 1.5 magnitude earthquake occurred httpAddress sse of livermore httpAddress details httpAddress map httpAddress,Other Useful Information
16082,rt usrId #earthquake m httpAddress northern california httpAddress,Other Useful Information
16083,california nuclear plant gets thumbs down from expert over quake fears httpAddress,Other Useful Information
16084,rt usrId a 1.9 magnitude earthquake occurred httpAddress w of american canyon httpAddress details httpAddress map httpAddress,Other Useful Information
16085,rt usrId xkcd predicted the future ! httpAddress #earthquake #quake #sanfrancisco #california,Not related or irrelevant
16086,ucla civil and engineering department re ca water supply and napa httpAddress we dodged a bullet this httpAddress httpAddress,Donations and volunteering
16087,rt usrId colorado usa fort collins httpAddress #earthquake D northern california rattled by httpAddress httpAddress,Other Useful Information
16088,#engadget #tech jawbone knows how many of its users were roused by the napa earthquake think you httpAddress httpAddress usrId,Other Useful Information
16089,#joswabeat earthquake rocks northern california,Other Useful Information
16090,skaters make best of napa earthquake by shredding buckled streets httpAddress,Other Useful Information
16091,rt usrId napa earthquake as mapped by social media posts httpAddress #hcsm,Other Useful Information
16092,rt usrId a state of emergency is in place in california s wine country after a 6.0 quake httpAddress httpAddress,Other Useful Information
16093,rt usrId chabad center in napa valley damaged by #earthquake but rabbi quickly attends to his httpAddress httpAddress,Infrastructure and utilities
16094,california skaters turn quake damaged roads into playland .. httpAddress #jerrybrown #photogettyimages #sanfranciscobay,Infrastructure and utilities
16095,rt usrId the losses from california s napa earthquake could top 1 blnand yes some of that s wine httpAddress httpAddress,Infrastructure and utilities
16096,rt usrId expect aftershocks after the #napa #earthquake usually less violent than main quake but can damage weakened httpAddress,Caution and advice
16097,california earthquake wine country clears up damage around napa three seriously hurt DD treated httpAddress httpAddress #kabari,Affected individuals
16098,excellent ! rt usrId senate to look at earthquake risks at california nuke plant httpAddress,Other Useful Information
16099,sizable aftershock from napa earthquake rattles residents httpAddress #losangeles,Other Useful Information
16100,rt usrId thoughts amp ; prayers httpAddress everyone affected by this morning s quake in the bay httpAddress,Sympathy and support
16101,rt usrId the california attitude towards earthquakes spirit of napa #napaearthquake #nbcbayarea httpAddress,Other Useful Information
16102,northern california quake no way to know when next .. httpAddress via usrId #usaheadlines httpAddress,Other Useful Information
16103,rt usrId after the napa httpAddress i fucking love cali dude httpAddress,Not related or irrelevant
16104,usrId earthquake warning systems httpAddress why wont california pay for one ? because california prefers to waste money buying httpAddress,Other Useful Information
16105,usgs m 2.6 22km ene of soledad california dyfi ? itime2014 08 26 19 15 44 httpAddress httpAddress #earthquake #tremor,Not related or irrelevant
16106,rt usrId usa httpAddress DD earthquake northern california struck by 6.0 magnitude earthquake janinebucks colorado us,Other Useful Information
16107,earthquake magnitude 2.5 northern california DD august 26 17 56 51 utc httpAddress,Other Useful Information
16108,usrId well california had an earthquake you could be checking to make sure everything s okay,Other Useful Information
16109,quake is major test for hardluck california city vallejo california northern california s httpAddress httpAddress httpAddress,Other Useful Information
16110,rt usrId the napa earthquake is unlikely to affect the price of your pinot noir httpAddress,Other Useful Information
16111,rt usrId questions and answers about california earthquake httpAddress,Other Useful Information
16112,man s drone footage shows napa quake damage httpAddress,Other Useful Information
16113,rt usrId colorado usa colorado springs httpAddress #earthquake DD dozens injured D critically after strong earthquak,Affected individuals
16114,usa DD sfgate napa damaged more than DD hurt in northern california quake nicoleewayne louisiana httpAddress httpAddress,Affected individuals
16115,rt usrId the essence of being human skaters explore upside to napa quake httpAddress cc usrId httpAddress,Not related or irrelevant
16116,rt usrId smart use of data by usrId how did the napa earthquake affect sleep ? httpAddress httpAddress,Other Useful Information
16117,#california has been trending for 1h on the earthquake page httpAddress #tweetzup,Other Useful Information
16118,rt usrId this photo is very httpAddress #napa #earthquake httpAddress,Not related or irrelevant
16119,rt usrId bird s eye view #napaquake damage as seen from drone above httpAddress httpAddress,Infrastructure and utilities
16120,the napa valley quake wreaked havoc with california wineries but the impact may not be as bad as it first httpAddress httpAddress,Infrastructure and utilities
16121,rt usrId the ring of fire gets angry ? yesterday #earthquake in #chile httpAddress today in #california httpAddress and now #peru httpAddress http,Other Useful Information
16122,jawbone reveals total users awoken by napa earthquake httpAddress #wearabletech via usrId usrId,Other Useful Information
16123,my heart goes out to all of those affected by the napa quake this httpAddress as a native southern californian httpAddress httpAddress,Sympathy and support
16124,usrId thx for rt of #napaearthquake help forum httpAddress #napaquake,Donations and volunteering
16125,rt usrId california earthquake magnitude httpAddress prompts state of emergency httpAddress,Other Useful Information
16126,napa earthquake as mapped by social media posts httpAddress httpAddress,Other Useful Information
16127,rt usrId napa earthquake rocks wine country video httpAddress via usrId #wine #napa,Other Useful Information
16128,rt usrId DD hospitalized in napa earthquake httpAddress httpAddress,Affected individuals
16129,california quake means big damage for napa valley wineries it s still too early to tell just how much the httpAddress httpAddress,Infrastructure and utilities
16130,rt usrId abc7 news special napa earthquake coverage starting at 10pm continuing until httpAddress #southnapaquake,Other Useful Information
16131,rt usrId did you feel yesterday s 6.0 #earthquake in ca ? help our friends at usrId collect data by completing their survey ! httpAddress,Donations and volunteering
16132,rt usrId cracked wine casks damaged historical buildings and coffee httpAddress this napa earthquake is the biggest first world disaster,Infrastructure and utilities
16133,rt usrId the kids tell me they will donate to the napa landmarks to help rebuild the downtown httpAddress #napaquake httpAddress,Donations and volunteering
16134,rt usrId earthquake httpAddress 6km nw of american canyon california httpAddress httpAddress,Other Useful Information
16135,usrId california winemakers cleaning up after #napaearthquake httpAddress httpAddress fyi silver oak,Not related or irrelevant
16136,napa #earthquake damage and insurance losses could cost billions httpAddress #napaquake,Infrastructure and utilities
16137,california wine country quake losses seen in the billions httpAddress #tcot #teaparty #obama #sgp #tgdn,Other Useful Information
16138,rt usrId infodude amazing use of #bigdata from usrId how the napa earthquake affected bay area sleepers httpAddress,Other Useful Information
16139,#usaheadlines northern california quake no way to know when next one will hit httpAddress,Other Useful Information
16140,rt usrId see how many bay area sleepers woke up from the napa httpAddress httpAddress httpAddress,Infrastructure and utilities
16141,recovering from quake napa county requests federal disaster assistance the napa county board of httpAddress httpAddress,Donations and volunteering
16142,rt usrId this photo is very httpAddress #napa #earthquake httpAddress,Not related or irrelevant
16143,#californiaearthquake destroys historic #buildings in #napa injures many home realty today httpAddress,Infrastructure and utilities
16144,#josemanuel n . california earthquake damage could reach 1b northern httpAddress httpAddress #josemanuel,Other Useful Information
16145,rt usrId get to know the previously unknown fault line that helped cause the napa earthquake httpAddress httpAddress,Other Useful Information
16146,rt usrId rt usrId damage to us post office bldg on second st. httpAddress homeless sleeping inside were hit with httpAddress #quake http,Infrastructure and utilities
16147,idot as officials in california are dealing with the aftermath of sunday s httpAddress as officials in httpAddress httpAddress,Other Useful Information
16148,#luiis 3x skaters make best of napa earthquake by shredding buckled streets to quote httpAddress httpAddress #luiis 3x,Other Useful Information
16149,awe usrId rt usrId more businesses amp ; buildings damaged by the #napaquake httpAddress,Infrastructure and utilities
16150,#insurance a look at earthquakes impact on california region link removed,Not related or irrelevant
16151,fitness trackers quantify sundays northern california earthquake httpAddress via usrId,Other Useful Information
16152,rt usrId jawbone reports on napa earthquake using user data to show how many people woke up httpAddress httpAddress,Other Useful Information
16153,many pets still missing after #napa earthquake httpAddress,Affected individuals
16154,what caused california s napa httpAddress on #theneeds #science httpAddress,Other Useful Information
16155,skaters make best of napa earthquake by shredding buckled streets httpAddress #mashable #blog,Other Useful Information
16156,rt usrId since sunday s #napaquake #redcross has served 2 470 httpAddress amp ; provided DD overnight httpAddress shelters are still o,Donations and volunteering
16157,northern california rocked by magnitude 6.0 earthquake fox news httpAddress,Other Useful Information
16158,rt usrId httpAddress says there have been more than DD napa earthquake aftershocks since httpAddress four have been larger than 3.0 in magnitud,Other Useful Information
16159,rt usrId infodude amazing use of #bigdata from usrId how the napa earthquake affected bay area sleepers httpAddress,Other Useful Information
16160,rt usrId a number of pets that escaped in the wake of sunday s napa earthquake are still missing httpAddress,Affected individuals
16161,california earthquake strikes san francisco bay area bbc news httpAddress,Other Useful Information
16162,rt usrId colorado usa westminster httpAddress #earthquake DD northern california rocked by magnitude 6.0 earthquake ear,Other Useful Information
16163,watch live napa earthquake updates from california officials httpAddress,Other Useful Information
16164,#diime daniiel boy hurt in california quake i should be dead boy badly hurt by bricks httpAddress httpAddress diime daniiel,Affected individuals
16165,close call ! glass pierces little girl s pillow during napa earthquake httpAddress httpAddress,Other Useful Information
16166,rt usrId skaters make best of napa earthquake by shredding buckled streets httpAddress #skateboarding #science #geology,Other Useful Information
16167,i hope the people of california are good amp ; no one got hurt or dead from the big httpAddress,Sympathy and support
16168,another one httpAddress occurred in a remote country httpAddress qt usrId strong california quake causes injuries damage httpAddress,Affected individuals
16169,rt usrId raiders assist in napa earthquake recovery efforts httpAddress,Donations and volunteering
16170,mt jamescridland radio is live and local ? earthquake hit california httpAddress in the uk to this day we do better,Other Useful Information
16171,usrId put a gmt in httpAddress for the napa earthquake excuse,Not related or irrelevant
16172,usa today gives the low down on httpAddress our thoughts go out to all those httpAddress read all about it here httpAddress,Sympathy and support
16173,rt usrId httpAddress earthquake DD #earthquake even buildings with seismic retrofits damaged in napa earth httpAddress,Infrastructure and utilities
16174,#adult #porn #std california wine country rocked by 6.0 quake dozens hurt napa httpAddress reuters a 6.0 httpAddress httpAddress,Affected individuals
16175,rt usrId boe is ready to help affected tax and feepayers affected by the south napa earthquake usrId httpAddress,Other Useful Information
16176,rt usrId a 1.3 magnitude earthquake occurred httpAddress e of anaheim httpAddress details httpAddress map httpAddress,Other Useful Information
16177,rt usrId wed #onwinechat looks at httpAddress plus napa httpAddress join the discussion at 10pm et !,Not related or irrelevant
16178,rt usrId usa news httpAddress hot news DD earthquake even buildings with seismic retrofits damaged in napa earthquake,Infrastructure and utilities
16179,rt usrId california governor declares state of emergency after strong #earthquake httpAddress usrId usrId httpAddress,Other Useful Information
16180,rt usrId wine industry insight forum to link those needing help and those in the industry wanting to volunteer httpAddress,Donations and volunteering
16181,northern california quake no way to know when next httpAddress httpAddress via usrId #usaheadlines httpAddress,Other Useful Information
16182,yare update 1 california wine country quake losses seen in the billions reuters cnnupdate httpAddress httpAddress yare,Infrastructure and utilities
16183,via usrId napa quake tasting room serving several vineyards heavily damaged httpAddress,Infrastructure and utilities
16184,rt usrId napa valley earthquake causes a billion dollars in damage and thousands without power los httpAddress httpAddress,Infrastructure and utilities
16185,semi huge earthquake in northern california small earthquake in southern california httpAddress,Other Useful Information
16186,california earthquake reminds vintners merchants of fragility of napas success in less than httpAddress httpAddress #quake #news,Other Useful Information
16187,how the napa earthquake affected the sleep of usrId up httpAddress httpAddress #wearabletech #mhealth httpAddress,Other Useful Information
16188,sending our thoughts to all in #napa #wine region affected by #napaquake from friends in #adelaidehills #southaustralia usrId,Sympathy and support
16189,httpAddress northern california rocked by strong earthquake ; httpAddress httpAddress jerry brown cbs news httpAddress #oakland,Other Useful Information
16190,rt usrId the ring of fire gets angry ? yesterday #earthquake in #chile httpAddress today in #california httpAddress and now #peru httpAddress http,Other Useful Information
16191,#awake earthquake risk makes california s diablo canyon a fukushima in waiting httpAddress,Other Useful Information
16192,my thoughts are with my friends amp ; neighbors in napa #napaquake,Sympathy and support
16193,rt usrId breaking a major 7.0 earthquake has just struck peru after a magnitude 6.0 quake hit california earlier today,Other Useful Information
16194,interesting usage fitness trackers quantify sundays northern california earthquake httpAddress via usrId,Other Useful Information
16195,#usaheadlines cleanup efforts underway after major earthquake in california httpAddress,Infrastructure and utilities
16196,rt usrId what the strongest earthquake in DD years did to one shop in california httpAddress httpAddress,Infrastructure and utilities
16197,photos of napa quake httpAddress httpAddress,Other Useful Information
16198,california winemakers cleaning up after earthquake fox news httpAddress,Infrastructure and utilities
16199,rt usrId a 1.8 magnitude earthquake occurred httpAddress nw of american canyon httpAddress details httpAddress map http,Other Useful Information
16200,napa quake aftermath engineering expert blasts napa california building .. cbs local httpAddress,Infrastructure and utilities
16201,rt usrId usa news httpAddress hot news DD earthquake scores of aftershocks from napa earthquake felt more on the way,Other Useful Information
16202,biggest quake in DD years shakes california httpAddress prophecy fulfilled httpAddress httpAddress via usrId,Other Useful Information
16203,napa quake s cost to homes .. httpAddress #damagenapa #lindareiff #russweis #silveradovineyards,Other Useful Information
16204,earthquake devastates california san francisco bayarea httpAddress,Infrastructure and utilities
16205,rt usrId napa earthquake losses could top 1 billion httpAddress httpAddress,Other Useful Information
16206,rt usrId ohio usa columbus httpAddress #earthquake DD northern california rocked by magnitude 6.0 earthquake earthqu,Other Useful Information
16207,#android #lg boy hurt in california quake i should be dead washington post httpAddress httpAddress,Affected individuals
16208,rt usrId new early warning system detected napa earthquake DD seconds before it happened httpAddress httpAddress,Other Useful Information
16209,rt usrId napa wine industry quake help forum created winereviewblog share with friends science environment .. http,Donations and volunteering
16210,rt usrId earthquake in ca on sunday led to injuries property damage httpAddress than a million hours of lost sleep ? httpAddress,Affected individuals
16211,california governor declares state of emergency after quake httpAddress,Caution and advice
16212,dozens injured D critically after strong earthquake incalifornia httpAddress,Affected individuals
16213,rt usrId my first thought when reading about the earthquake on california httpAddress httpAddress,Sympathy and support
16214,rt usrId usa ca rattled by destruction of magnitude 6.1 quake #californiaearthquake httpAddress,Other Useful Information
16215,strong earthquake rocks california httpAddress,Other Useful Information
16216,rt usrId rt usrId this photo is very httpAddress #napa #earthquake httpAddress,Other Useful Information
16217,#usgs #alert m httpAddress northern california august 26 DD 05 26 07 gmt httpAddress #earthquake #tsunami #prayfromjapan,Not related or irrelevant
16218,rt usrId california in one httpAddress mt usrId napa skaters finding upside to quake httpAddress photo from jeremy carroll http,Other Useful Information
16219,rt usrId oregon usa portland httpAddress breaking news DD earthquake 6.0 earthquake jolts bay area damage and at least 87,Infrastructure and utilities
16220,#napaquake damage figure for homes businesses 300 million per usrId httpAddress via usrId,Infrastructure and utilities
16221,rt usrId earthquake early sunday prompts state of emergency in httpAddress a look at the aftermath httpAddress httpAddress,Other Useful Information
16222,rt usrId emergency mgmt D lessons from the california earthquake httpAddress,Other Useful Information
16223,rt usrId state of emergency declared after california earthquake httpAddress,Caution and advice
16224,napa earthquake 49ers game on but ace and capital corridor .. httpAddress,Not related or irrelevant
16225,jawbone up data shows how many woke up during the napa earthquake httpAddress,Not related or irrelevant
16226,#usgs #alert m httpAddress northern california august 28 DD 20 37 15 gmt httpAddress #earthquake #tsunami #prayfromjapan,Other Useful Information
16227,wa shares this earthquake strikes napa valley ; wineries assess damage wine spectator httpAddress,Infrastructure and utilities
16228,rt usrId texas usa mcallen httpAddress #earthquake breaking news DD earthquake northern california braces for aftershoc,Other Useful Information
16229,rt usrId california quake causes injuries widespread httpAddress story httpAddress photos httpAddress httpAddress,Affected individuals
16230,n . california earthquake damage could reach 1b northern california is cleaning up one day after suffering httpAddress httpAddress,Infrastructure and utilities
16231,breaking northern california rocked by magnitude 6.0 earthquake fox news fox httpAddress httpAddress #khaatumo #khatumo,Other Useful Information
16232,#news #california even buildings with seismic retrofits damaged in napa earthquake city officials in napa httpAddress httpAddress,Infrastructure and utilities
16233,#francissantana jawbone up data shows how many woke up during the napa earthquake the httpAddress httpAddress httpAddress,Other Useful Information
16234,rt usrId strong earthquake rocks httpAddress httpAddress,Other Useful Information
16235,rt usrId there s a 99 chance a strong earthquake will happen in california before 2038 httpAddress #disturbing #prep,Caution and advice
16236,rt usrId oklahoma passed california as the most earthquake prone state in the country httpAddress to fracking sad re,Other Useful Information
16237,inspector wants californias last nuclear plant shut down over earthquakeconcerns httpAddress,Infrastructure and utilities
16238,#korea #usa #world northern california earthquake strongest in DD years httpAddress,Other Useful Information
16239,california earthquake the ruins of san francisco in the spring of 1906 a young englishman arrives in san francisco httpAddress,Other Useful Information
16240,rt usrId scary images from the DD earthquake in california httpAddress,Not related or irrelevant
16241,i really don t understand anyone who s making fun of the earthquake in httpAddress it was really severe and damaged people s homes and httpAddress,Sympathy and support
16242,#insurance northern california rocked by magnitude 6.0 earthquake fox news link removed,Other Useful Information
16243,rt usrId there s another predicted earthquake soon im gunna cry like can i just escape california with a llama,Other Useful Information
16244,the old #napa library #earthquake #california #napaquake httpAddress,Other Useful Information
16245,rt usrId httpAddress DD california earthquake california earthquake strikes san francisco bay area mandari6 #california,Other Useful Information
16246,#quake m httpAddress 4km se of san fernando california tuesday august 26 DD 11 57 22 utctuesday august 26 httpAddress httpAddress,Other Useful Information
16247,rt usrId california shaken by aftershocks while earthquake recovery ongoing httpAddress,Other Useful Information
16248,usgs reports a httpAddress #earthquake 7km nw of the geysers california on httpAddress 17 16 54 utc httpAddress #quake,Other Useful Information
16249,rt usrId california quake means big damage for napa valley wineries httpAddress,Infrastructure and utilities
16250,not the wine ! curse you seismic activity ! via usrId california quake means big damage for napa valley wineries httpAddress,Infrastructure and utilities
16251,rt usrId usa news httpAddress hot news DD earthquake northern california struck by 6.0 magnitude earthquake #earthquak,Other Useful Information
16252,rt usrId what napa looks like after the quake a strong earthquake rocked northern california early sunday morning httpAddress httpAddress,Other Useful Information
16253,how do #californians respond to earthquakes you httpAddress only way they know how ! #napaquake httpAddress,Other Useful Information
16254,rt usrId how did the napa earthquake affect sleep ? here s a graph pulled from jawbone up wearers httpAddress #wearables,Other Useful Information
16255,rt usrId colorado usa colorado springs httpAddress #earthquake DD dozens injured D critically after strong earthquak,Affected individuals
16256,rt usrId napa earthquake victims urged to only hire licensed contractors for repairs cal oes httpAddress httpAddress,Other Useful Information
16257,california wine country hit by strongest quake since DD httpAddress via usrId,Other Useful Information
16258,california hit with worst quake in DD years new images emerge of widespread damage in httpAddress more than DD people were injured ..,Infrastructure and utilities
16259,check this out scores of aftershocks from napa earthquake felt more on the way los httpAddress httpAddress #online #twitter,Infrastructure and utilities
16260,rt usrId why the earthquake near san francisco is just the start of the shaking in california michael snyder if httpAddress httpAddress,Other Useful Information
16261,northern california quake no way to know when next httpAddress httpAddress via usrId #usaheadlines httpAddress,Other Useful Information
16262,rt usrId california quake the one before the big one ? httpAddress this quake wasn t a sign that the dreaded big one httpAddress httpAddress,Not related or irrelevant
16263,rt usrId httpAddress DD earthquake northern california braces for aftershocks after magnitude 6.0 earthquake httpAddress,Other Useful Information
16264,rt usrId napa valley college reports no significant damage from the earthquake and will be open monday for regularly scheduled class,Other Useful Information
16265,DD injured D critical after napa california quake httpAddress,Affected individuals
16266,eto o to everton earthquake strikes northern california abc news httpAddress,Other Useful Information
16267,earthquake is major test for hard luck california city the historic blue collar town of vallejo is a short httpAddress httpAddress,Other Useful Information
16268,salvation army responding to california earthquake httpAddress,Donations and volunteering
16269,rt usrId usa news httpAddress hot news DD earthquake northern california earthquake is the strongest in DD years #ea,Other Useful Information
16270,rt usrId #napa quake #pets wandering dog or cat might not be stray or lost ! try to find owner b4 taking to animal httpAddress,Other Useful Information
16271,seems as though most napa wineries were not insured for quake httpAddress while harvest was least affected many suffered damage to httpAddress,Infrastructure and utilities
